loss	val_loss	learning_rate	batch_size	epochs	kappa
3759.0562079130714	3590.4221252954308	0.001	100	200	0.01
3596.492306837395	3640.324440323004	0.001	100	200	0.01
3525.0733360176655	3673.521539768251	0.001	100	200	0.01
3495.6619381121736	3632.3243767233457	0.001	100	200	0.01
3483.61328489389	3643.279366629464	0.001	100	200	0.01
3473.8915268627566	3558.652514032957	0.001	100	200	0.01
3469.687106459888	3559.609731978729	0.001	100	200	0.01
3466.9742322323928	3548.481636111476	0.001	100	200	0.01
3461.5904495467003	3512.1228683856357	0.001	100	200	0.01
3456.7950931378264	3512.4501070936185	0.001	100	200	0.01
3453.4562578343634	3484.6077726989233	0.001	100	200	0.01
3448.1818765668727	3511.27565117844	0.001	100	200	0.01
3446.0427993091184	3486.7176093093485	0.001	100	200	0.01
3443.537381755772	3474.68701171875	0.001	100	200	0.01
3444.3318918712102	3476.067741842831	0.001	100	200	0.01
3440.7546377609024	3495.4752022879466	0.001	100	200	0.01
3437.392362224522	3496.017826368829	0.001	100	200	0.01
3435.5472548755247	3476.5746721540177	0.001	100	200	0.01
3431.6655865569614	3467.8028718323267	0.001	100	200	0.01
3432.102185605177	3460.5560456604517	0.001	100	200	0.01
3429.4356980964317	3456.8566279050683	0.001	100	200	0.01
3424.9331646819614	3454.9535065979517	0.001	100	200	0.01
3425.1752802151354	3450.531288980436	0.001	100	200	0.01
3425.6720881675606	3447.72062721573	0.001	100	200	0.01
3420.177177770814	3455.5860975249475	0.001	100	200	0.01
3422.620213750583	3439.5995416721375	0.001	100	200	0.01
3418.4675037896454	3439.7582494912026	0.001	100	200	0.01
3415.710861889284	3441.4320222229517	0.001	100	200	0.01
3414.197327571129	3432.8572844176733	0.001	100	200	0.01
3412.081762513118	3447.808521943934	0.001	100	200	0.01
3410.816004511136	3438.236159893645	0.001	100	200	0.01
3408.5387509474112	3430.489159335609	0.001	100	200	0.01
3405.401210500233	3434.5877695804884	0.001	100	200	0.01
3406.8699850964904	3425.4962004332983	0.001	100	200	0.01
3403.282360475455	3426.006329191833	0.001	100	200	0.01
3403.321576018832	3426.572286141019	0.001	100	200	0.01
3402.357959348764	3426.8978692062765	0.001	100	200	0.01
3401.0474817076724	3417.803317029937	0.001	100	200	0.01
3400.2578589595964	3420.165357060793	0.001	100	200	0.01
3398.8267202804336	3415.0082884716385	0.001	100	200	0.01
3399.723437864389	3424.28289948792	0.001	100	200	0.01
3394.9374070808067	3421.337798302915	0.001	100	200	0.01
3397.8054117231227	3424.9068039325107	0.001	100	200	0.01
3393.829396717584	3412.1186379825367	0.001	100	200	0.01
3391.373385756763	3413.988297662815	0.001	100	200	0.01
3392.9639273116836	3409.869200121455	0.001	100	200	0.01
3390.993014663013	3409.396523355436	0.001	100	200	0.01
3389.4647198577427	3414.995677274816	0.001	100	200	0.01
3390.8614675037898	3412.4939847032565	0.001	100	200	0.01
3389.707986860133	3410.2089597557774	0.001	100	200	0.01
3387.075840281017	3411.89144974396	0.001	100	200	0.01
3385.8813312587454	3406.3857668067226	0.001	100	200	0.01
3384.6627971592234	3405.379076532957	0.001	100	200	0.01
3385.6576601854013	3394.0977629332983	0.001	100	200	0.01
3385.9047651148553	3397.8581440388657	0.001	100	200	0.01
3381.253890763468	3406.4583401720065	0.001	100	200	0.01
3380.1110010858793	3401.2957199481357	0.001	100	200	0.01
3380.2975819146454	3401.120291573661	0.001	100	200	0.01
3380.8283208590833	3399.6244665835084	0.001	100	200	0.01
3379.5813981241254	3397.225438222164	0.001	100	200	0.01
3379.7659647927358	3398.5989179851626	0.001	100	200	0.01
3376.302763526119	3395.8650681952467	0.001	100	200	0.01
3379.5954052369984	3390.272988199186	0.001	100	200	0.01
3377.478661380597	3390.4748822380516	0.001	100	200	0.01
3378.455508104011	3390.2479566045167	0.001	100	200	0.01
3375.089756296642	3392.6540178571427	0.001	100	200	0.01
3375.7446334611122	3387.8488892627365	0.001	100	200	0.01
3374.9324040199394	3387.8803977645744	0.001	100	200	0.01
3373.863650193855	3386.3352686777835	0.001	100	200	0.01
3372.2881169105644	3389.5675469406515	0.001	100	200	0.01
3371.8598796787546	3385.6800732011557	0.001	100	200	0.01
3373.0353402664414	3387.1804855731357	0.001	100	200	0.01
3371.4927832760027	3381.881985704438	0.001	100	200	0.01
3371.7825362931435	3385.228835674895	0.001	100	200	0.01
3369.0146138205455	3385.6155954569326	0.001	100	200	0.01
3369.8527567849233	3382.5448131401	0.001	100	200	0.01
3367.8954668187384	3382.0945706407565	0.001	100	200	0.01
3367.908479149662	3384.517485802915	0.001	100	200	0.01
3366.204414026061	3380.8516691832983	0.001	100	200	0.01
3367.626729936742	3379.0237267758666	0.001	100	200	0.01
3365.252210930212	3381.004936154149	0.001	100	200	0.01
3366.1127565298507	3382.240066143645	0.001	100	200	0.01
3363.497223355877	3380.252708114496	0.001	100	200	0.01
3363.9906825734606	3376.15290794052	0.001	100	200	0.01
3362.928797479886	3376.295481962316	0.001	100	200	0.01
3362.307666380014	3377.850754168855	0.001	100	200	0.01
3361.016763715602	3378.039175338104	0.001	100	200	0.01
3363.570454611707	3382.013618533351	0.001	100	200	0.01
3361.3922793260263	3375.3536920627625	0.001	100	200	0.01
3362.0784875670474	3379.649169921875	0.001	100	200	0.01
3360.227480760261	3373.5896632090335	0.001	100	200	0.01
3358.4733403903333	3377.1108152245274	0.001	100	200	0.01
3359.5419375291513	3373.4856613543857	0.001	100	200	0.01
3358.5664171816697	3378.372088776917	0.001	100	200	0.01
3357.962565407824	3374.5975126378676	0.001	100	200	0.01
3357.8398428390274	3375.0244407333244	0.001	100	200	0.01
3355.52514830632	3370.936170561975	0.001	100	200	0.01
3357.169456368062	3376.188607865021	0.001	100	200	0.01
3356.455504460121	3374.345818014706	0.001	100	200	0.01
3355.797639305912	3373.452088941045	0.001	100	200	0.01
3355.2821427530316	3369.6506368172268	0.001	100	200	0.01
3355.848790410739	3368.813004694065	0.001	100	200	0.01
3354.0152879401817	3378.4229315749735	0.001	100	200	0.01
3352.8177016528684	3371.9271353072477	0.001	100	200	0.01
3352.2039020595266	3370.570316603204	0.001	100	200	0.01
3354.775685780084	3365.5572520023634	0.001	100	200	0.01
3351.436180911847	3368.137352694984	0.001	100	200	0.01
3351.977209290462	3369.27422941833	0.001	100	200	0.01
3351.560993251516	3368.7222746520483	0.001	100	200	0.01
