loss	val_loss	learning_rate	batch_size	epochs	kappa
756.2072462395056	748.8243018398766	0.001	100	100	0.01
739.6697660987057	996.6537280683758	0.001	100	100	0.01
725.3000133001982	1306.6571444984243	0.001	100	100	0.01
715.2805378472627	1753.2194578026524	0.001	100	100	0.01
710.2373734659224	1084.4572241005778	0.001	100	100	0.01
707.3504153579029	842.8296303628873	0.001	100	100	0.01
704.8576805911847	812.7708504300158	0.001	100	100	0.01
705.4409808258512	759.4657808191636	0.001	100	100	0.01
702.9803601165316	754.4220740053834	0.001	100	100	0.01
702.5774055594828	737.8116193498884	0.001	100	100	0.01
703.4281787018277	735.8681635495996	0.001	100	100	0.01
701.8292555168493	733.8785333713564	0.001	100	100	0.01
699.0997690229274	721.7154156340271	0.001	100	100	0.01
699.9194458918785	741.9394828732275	0.001	100	100	0.01
699.9834587894269	721.0865001518185	0.001	100	100	0.01
699.7373190353165	724.1248640813748	0.001	100	100	0.01
699.8104377860453	715.6798372669381	0.001	100	100	0.01
699.4855440054367	711.2280022116269	0.001	100	100	0.01
699.2629089355469	708.2697087135635	0.001	100	100	0.01
699.8190494366546	710.1951565782563	0.001	100	100	0.01
697.5024951536265	712.509673302915	0.001	100	100	0.01
695.354136452746	708.9227069245667	0.001	100	100	0.01
697.0363571394736	710.5109417057839	0.001	100	100	0.01
697.5792880841155	706.6739727629333	0.001	100	100	0.01
696.1021673857276	708.2614499901523	0.001	100	100	0.01
695.0906235424441	703.94767799698	0.001	100	100	0.01
695.5005777842963	707.4198998202796	0.001	100	100	0.01
693.7818835813608	704.0645156988577	0.001	100	100	0.01
695.0211835263381	705.4878817005318	0.001	100	100	0.01
694.7617620211929	703.9066834008994	0.001	100	100	0.01
692.568766124213	700.3982677299435	0.001	100	100	0.01
693.8899836753732	703.4408087209493	0.001	100	100	0.01
692.6715689132462	701.9409292525604	0.001	100	100	0.01
693.1464493025595	701.6674861106552	0.001	100	100	0.01
691.164957530463	702.3117126977744	0.001	100	100	0.01
691.5272294229536	696.4743688246783	0.001	100	100	0.01
691.2276959775099	701.9755136185333	0.001	100	100	0.01
691.0158169874504	691.440580480239	0.001	100	100	0.01
689.520744437602	698.8308941496521	0.001	100	100	0.01
690.3872439256355	693.1091729172138	0.001	100	100	0.01
690.4409414262914	695.6496710256368	0.001	100	100	0.01
689.1688952090135	697.3253584148504	0.001	100	100	0.01
689.6931926670359	695.7921424673385	0.001	100	100	0.01
688.5555793420592	697.4458100134585	0.001	100	100	0.01
688.7200513241896	693.9752069040507	0.001	100	100	0.01
689.6162580803259	692.042528168494	0.001	100	100	0.01
688.6301299137856	693.0813460149685	0.001	100	100	0.01
688.4155098075297	694.9220037380186	0.001	100	100	0.01
684.9111034336374	695.0949855772387	0.001	100	100	0.01
688.0339321307282	694.0248402827928	0.001	100	100	0.01
687.1523813276149	692.8045808167017	0.001	100	100	0.01
686.5360442204262	690.4856049353335	0.001	100	100	0.01
686.2652052694292	700.1116666393119	0.001	100	100	0.01
686.4042048667794	693.9671902696625	0.001	100	100	0.01
684.8890096180475	689.3320563821231	0.001	100	100	0.01
