loss	val_loss	learning_rate	batch_size	epochs	kappa
3514.7640526614973	3638.2271533613443	0.001	100	200	0.01
3390.038244446712	3506.108714384191	0.001	100	200	0.01
3355.021468888468	3453.851209624475	0.001	100	200	0.01
3333.2485287794425	3390.995511095063	0.001	100	200	0.01
3322.4864082905783	3387.2275123916756	0.001	100	200	0.01
3311.970500889109	3370.7736344537816	0.001	100	200	0.01
3304.073707694438	3340.582556460084	0.001	100	200	0.01
3299.560681698927	3340.090219193146	0.001	100	200	0.01
3296.7972740059467	3345.126278147978	0.001	100	200	0.01
3288.252144429221	3338.186283400079	0.001	100	200	0.01
3287.281638074277	3339.68595924698	0.001	100	200	0.01
3283.4280714348183	3320.336987920168	0.001	100	200	0.01
3276.1944807821246	3304.5944680606617	0.001	100	200	0.01
3272.368445552997	3308.9263310793067	0.001	100	200	0.01
3266.834228515625	3303.7475668001575	0.001	100	200	0.01
3264.9044799804688	3296.490304129464	0.001	100	200	0.01
3261.5724560182484	3294.9382221638657	0.001	100	200	0.01
3257.8028391368352	3293.118939568015	0.001	100	200	0.01
3252.9294552020174	3290.536075367647	0.001	100	200	0.01
3250.3458497915694	3290.0250644202993	0.001	100	200	0.01
3248.438578591418	3290.0922564338234	0.001	100	200	0.01
3247.263993448286	3280.720079438025	0.001	100	200	0.01
3244.692463889051	3278.311160303965	0.001	100	200	0.01
3240.8410189045007	3278.0973485097165	0.001	100	200	0.01
3238.640816304221	3272.237325203519	0.001	100	200	0.01
3235.5622021119984	3269.8357056689865	0.001	100	200	0.01
3232.2543152766443	3270.8575224034926	0.001	100	200	0.01
3230.9262859287546	3264.3411547236083	0.001	100	200	0.01
3229.8279200311918	3266.4071239824057	0.001	100	200	0.01
3226.5538995088036	3269.9753479516808	0.001	100	200	0.01
3225.96178561538	3262.630875787815	0.001	100	200	0.01
3224.7693991589904	3263.297045282957	0.001	100	200	0.01
3221.5713974682253	3261.191205193015	0.001	100	200	0.01
3219.4917648087685	3261.5618086101626	0.001	100	200	0.01
3217.7081389925374	3256.954520089286	0.001	100	200	0.01
3216.7678951434236	3258.9887223444066	0.001	100	200	0.01
3213.6827902722716	3256.8225446428573	0.001	100	200	0.01
3211.942163268132	3252.7487649356617	0.001	100	200	0.01
3210.7662690575444	3253.8835182510506	0.001	100	200	0.01
3209.634234528043	3251.391476414785	0.001	100	200	0.01
3208.510708481518	3251.6919827501315	0.001	100	200	0.01
3209.3336044994753	3253.5764057576157	0.001	100	200	0.01
3207.635842394473	3249.2406344373685	0.001	100	200	0.01
3205.208095265858	3241.814888064601	0.001	100	200	0.01
3203.1393687689483	3244.5992421382616	0.001	100	200	0.01
3203.226530615963	3244.6762756860558	0.001	100	200	0.01
3203.8435960456504	3244.2522075236343	0.001	100	200	0.01
3200.3139639327774	3243.695501247374	0.001	100	200	0.01
3200.058578263468	3242.6303834033615	0.001	100	200	0.01
3196.943559788946	3242.0553686318276	0.001	100	200	0.01
3197.6939469522504	3238.971854073661	0.001	100	200	0.01
3195.9413142417793	3239.5465508469015	0.001	100	200	0.01
3197.1703791831856	3238.4951048778885	0.001	100	200	0.01
3193.417092394473	3235.2233230206143	0.001	100	200	0.01
3194.547507214902	3235.704440076812	0.001	100	200	0.01
3193.6300859593634	3235.5149377133666	0.001	100	200	0.01
3191.246508242479	3233.862922219669	0.001	100	200	0.01
3190.7620621866254	3231.0295266544117	0.001	100	200	0.01
3190.118590397621	3232.8178198037026	0.001	100	200	0.01
3189.3699513905085	3228.52119099593	0.001	100	200	0.01
3187.746083729303	3229.311109013918	0.001	100	200	0.01
3187.635785003207	3231.306542148109	0.001	100	200	0.01
3186.808542735541	3231.2096655068276	0.001	100	200	0.01
3187.522298784398	3232.89929506959	0.001	100	200	0.01
3186.8545878396108	3229.544002757353	0.001	100	200	0.01
3185.4052816362523	3226.694612903755	0.001	100	200	0.01
3184.2256852335004	3226.5481962316176	0.001	100	200	0.01
3182.3204136179456	3225.7507262670692	0.001	100	200	0.01
3182.8078968560517	3231.473651276917	0.001	100	200	0.01
3180.9982181378264	3225.0637083935135	0.001	100	200	0.01
3180.8746492755945	3225.013460560005	0.001	100	200	0.01
3178.85424622493	3222.5591599921217	0.001	100	200	0.01
3179.1589555882697	3224.465631565126	0.001	100	200	0.01
3178.6022429964437	3224.0958405823267	0.001	100	200	0.01
3178.3291279807017	3225.026242039785	0.001	100	200	0.01
3177.1643376136894	3221.6608784138657	0.001	100	200	0.01
3175.3966273976794	3219.748974199055	0.001	100	200	0.01
3174.808681203358	3221.031102284664	0.001	100	200	0.01
3175.9128764138295	3222.4938349363183	0.001	100	200	0.01
3175.117113711229	3222.244743795956	0.001	100	200	0.01
3174.8194807821246	3220.79838292739	0.001	100	200	0.01
3173.241523401061	3218.358788241859	0.001	100	200	0.01
3173.4946653451493	3219.6705496651784	0.001	100	200	0.01
3173.04247682486	3219.650928144695	0.001	100	200	0.01
3172.504134904093	3219.3769633830093	0.001	100	200	0.01
3171.5455039864155	3220.0640263918067	0.001	100	200	0.01
3172.140656884037	3220.8216768152574	0.001	100	200	0.01
3171.2525489010027	3223.5018423384977	0.001	100	200	0.01
3170.5102183783233	3221.617864528624	0.001	100	200	0.01
3170.1422028043376	3216.4295274750525	0.001	100	200	0.01
3168.4648164208256	3218.738749015231	0.001	100	200	0.01
3168.294927340835	3218.8238576680674	0.001	100	200	0.01
3168.451888810343	3219.1686355206143	0.001	100	200	0.01
3167.670620590893	3216.7670980501575	0.001	100	200	0.01
3167.6405767184583	3216.480431821166	0.001	100	200	0.01
3167.4739033713267	3215.0150690158875	0.001	100	200	0.01
3166.109064358384	3217.9095264082193	0.001	100	200	0.01
3165.9485892680154	3215.3910496815915	0.001	100	200	0.01
3164.5516311873253	3217.3179880350576	0.001	100	200	0.01
3164.2317741735656	3215.47709386489	0.001	100	200	0.01
3163.1431219755714	3215.7057428440125	0.001	100	200	0.01
3163.908609418727	3218.0535119321166	0.001	100	200	0.01
3162.734893343342	3216.2028706013657	0.001	100	200	0.01
3162.503202979244	3215.20083541229	0.001	100	200	0.01
3162.214576835063	3216.8538438813025	0.001	100	200	0.01
3162.240248039587	3214.7518300288866	0.001	100	200	0.01
3161.13574583139	3214.0537519695376	0.001	100	200	0.01
3160.807051473589	3215.494345785189	0.001	100	200	0.01
3159.7415097364737	3217.272850741859	0.001	100	200	0.01
3158.793557238223	3214.2538549599526	0.001	100	200	0.01
3159.6481851606227	3214.20733488708	0.001	100	200	0.01
3158.573632083722	3215.288888113839	0.001	100	200	0.01
3158.143624832381	3214.480446182379	0.001	100	200	0.01
3157.9429539922457	3211.9394551766018	0.001	100	200	0.01
3156.9817960369055	3210.7644904641543	0.001	100	200	0.01
3156.3471752565297	3211.766866219144	0.001	100	200	0.01
3156.283545650653	3211.2201532956933	0.001	100	200	0.01
3155.8852074466536	3210.2955127363443	0.001	100	200	0.01
3155.429649239156	3211.2774545365023	0.001	100	200	0.01
3155.399336629839	3211.035422958246	0.001	100	200	0.01
3154.68408567514	3214.3647173713234	0.001	100	200	0.01
3154.248391222598	3210.8846281676733	0.001	100	200	0.01
3154.4352908917326	3211.860064338235	0.001	100	200	0.01
3153.195369891266	3210.97636759782	0.001	100	200	0.01
3153.322982560343	3211.446738363314	0.001	100	200	0.01
3153.099223122668	3209.626124277836	0.001	100	200	0.01
3151.869422115497	3209.5691718093485	0.001	100	200	0.01
3151.8604718108677	3211.7892450925683	0.001	100	200	0.01
3152.096254263351	3210.956227022059	0.001	100	200	0.01
3151.043216534515	3208.470415900735	0.001	100	200	0.01
3151.1449466534514	3210.989239348083	0.001	100	200	0.01
3150.6022165782415	3211.255711659664	0.001	100	200	0.01
3150.206084749592	3212.423963530725	0.001	100	200	0.01
3150.552408246852	3208.812721573004	0.001	100	200	0.01
3149.680184890975	3208.6399048877365	0.001	100	200	0.01
3150.5366748411266	3211.060269908745	0.001	100	200	0.01
3149.084386113864	3210.517615053834	0.001	100	200	0.01
3149.8225844653684	3210.60283244157	0.001	100	200	0.01
