	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0.1_12hr_CSV86(Pae_G1a).CEL	0.0	0.0	0.0	0.0	0.3391987085342407	0.0	7.192310333251953	0.0	0.0	0.16108375787734985	0.0	5.19648551940918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0325422286987305	0.0	0.0	0.0	0.0	0.3024709224700928	1.3864222764968872	0.0	9.880352973937988	0.0	7.3253889083862305	0.0	0.0	0.0	2.346914291381836	0.0	0.0	0.0	0.19682979583740234	0.0	0.0	0.0	0.3994392454624176	0.0	0.0	2.226033926010132	0.0	0.0	3.354616165161133	5.553280353546143	0.0	0.0	0.0	0.0	1.939422607421875	0.0	1.966363549232483	0.0	0.0	0.0	0.0	0.0	9.855020523071289	6.497464179992676	0.0	0.0	0.12332557141780853	0.0	0.0	0.0	0.0	4.679019927978516	4.828265190124512	0.0	0.0	7.946692943572998	8.983468055725098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.008382797241211	0.0	0.0	0.0	0.0	2.8686771392822266	0.0	0.0	5.739574432373047	0.0	2.3825650215148926	0.0	0.0	0.0
0.1_2hr_CSV86(Pae_G1a).CEL	0.0	6.753368377685547	0.0	0.0	0.5793210864067078	0.0	0.0	0.0	0.0	3.4538941383361816	0.0	0.0	0.0	5.819777011871338	0.0	0.0	0.0	0.0	0.0	0.0	0.2894604206085205	0.0	5.3147196769714355	0.0	0.0	0.0	9.06382942199707	0.0	5.818819046020508	0.5861048102378845	0.0	4.5773515701293945	2.5388576984405518	0.0	5.658790588378906	0.0	1.3768187761306763	0.0	0.0	4.311596870422363	0.0	0.0	0.0	4.763409614562988	0.011387944221496582	0.0	0.0	0.0	0.0	0.0	4.046370506286621	0.0	6.280545234680176	0.0	0.0	0.0	0.0	0.44125914573669434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.718499183654785	0.0	0.0	0.0	0.10604876279830933	0.0	0.0	1.9758657217025757	4.119152069091797	0.005502223968505859	0.0	0.0	4.200483798980713	5.853442668914795	0.0	0.0	4.0118303298950195	0.0	0.0	0.03810185194015503	0.0	0.0	8.369024276733398	0.20900702476501465	3.8905105590820312	0.0	0.2505028247833252	0.0	0.0	0.10987067222595215	7.117356777191162	0.0	0.0	0.0	0.346164345741272
0.1_6hr_CSV86(Pae_G1a).CEL	0.0	5.955315589904785	0.0	0.0	0.16894745826721191	0.0	0.0	0.29589205980300903	3.4671125411987305	6.723633766174316	0.0	10.592374801635742	0.9863660335540771	0.0	0.054946064949035645	0.0	0.13030672073364258	0.0	2.730294704437256	0.0	0.0	0.0	4.094763278961182	0.0	0.0	0.0	0.5981343984603882	0.0	0.2644118070602417	0.12417006492614746	0.6478216648101807	0.0	4.550875186920166	4.075366973876953	0.0	0.0	3.6562604904174805	0.0	0.0	0.0	0.0	0.0	0.0	0.19368338584899902	0.0	0.0	0.0	0.0	5.489249229431152	0.0	2.8008198738098145	0.0	0.3109554052352905	10.483953475952148	0.0	0.0	2.322838544845581	5.452319145202637	0.04964698851108551	0.0	0.0	0.0	0.0	0.0	1.171771764755249	4.931922435760498	0.0	0.0	0.0	0.0	1.007819414138794	0.0	0.0	1.467090368270874	1.4642313718795776	0.0	0.0	6.519946098327637	3.107304096221924	0.0	0.00029397010803222656	1.917140007019043	9.018455505371094	0.0	1.5073236227035522	0.0	0.0	0.0	0.046669960021972656	5.7574238777160645	0.0	0.0	0.1375424861907959	0.0	0.7858307361602783	0.4967554211616516	0.0	1.301393747329712	0.0	0.0
0.1_7hr_CSV86(Pae_G1a).CEL	0.0	5.910490989685059	0.36974644660949707	0.0	0.46853816509246826	0.0	0.0	0.0	4.707484722137451	10.303526878356934	0.09468960762023926	2.1222586631774902	0.0	0.144578218460083	0.0	0.0	0.0	0.0	9.602566719055176	0.0	0.0	0.0	0.0	0.0	0.0	0.08913719654083252	0.0	5.359646320343018	0.0	0.0	0.0	0.0	1.5529744625091553	8.003471374511719	0.0	3.053192615509033	0.0	0.0	0.0	0.0	3.3765780925750732	4.0085015296936035	0.0	0.36384081840515137	0.0	0.22726941108703613	0.0	0.0	0.5509177446365356	0.0	3.2494959831237793	0.0	0.9787366986274719	0.0	0.0	2.4962167739868164	0.0	0.2046501636505127	0.013437274843454361	2.21559476852417	0.0	0.0	3.879427433013916	0.152726411819458	0.0	7.038415908813477	0.0	0.0	0.0	0.0	0.0	0.0	3.3987770080566406	3.9983739852905273	0.0	0.0	0.0	7.756694793701172	4.192925453186035	0.0	0.0	0.0	0.32379817962646484	0.0	0.4385792016983032	0.0	0.0	5.978883266448975	0.0	0.30122625827789307	0.3858438730239868	0.0	0.0	0.14118635654449463	0.12164568901062012	8.512815475463867	0.0	0.0	0.0	0.0
0.1_9hr_CSV86(Pae_G1a).CEL	0.0	3.7352912425994873	0.0	0.0	0.6748437881469727	0.0	3.7616052627563477	0.0	0.0	6.221040725708008	0.0	0.039871275424957275	0.0	0.0	0.0	0.0	6.0353193283081055	0.0	2.5728485584259033	0.0	0.0	0.0	4.918475151062012	0.0	0.0	0.0	7.6452836990356445	0.0	0.0	3.175163745880127	0.18340694904327393	0.0	1.5130341053009033	12.80632495880127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.775689125061035	0.0	4.603960990905762	0.0	0.0	0.0	0.0	0.0	0.0	2.316793441772461	5.546407699584961	2.620306968688965	0.0	0.0	0.0	9.071630477905273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459451198577881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.494345188140869	0.1434946060180664	0.0	0.0	8.98154354095459	6.1155219078063965	0.0	0.0	3.1942474842071533	0.021707534790039062	0.0	0.0	0.0	0.0	7.081782817840576	0.0	6.454058647155762	0.0	0.0	0.8104486465454102	0.3080606460571289	2.171940326690674	0.0	0.0	0.0	0.0	0.0
05_PA14000-4-2_5-10-07_S2.CEL	0.35492104291915894	1.7020716667175293	0.0	0.041056811809539795	0.6177557706832886	2.6815173625946045	0.0	0.06592012941837311	5.659378528594971	0.02629953622817993	0.9160994291305542	0.0	3.8029909133911133	3.5706398487091064	0.41630852222442627	5.709888458251953	0.22607040405273438	3.0962767601013184	0.0	0.6895477771759033	0.9428231120109558	0.28870338201522827	0.6147528886795044	0.0	3.3610126972198486	0.0	0.0	5.630960941314697	1.0059162378311157	0.0	0.0	1.8788743019104004	0.19538182020187378	0.6290653347969055	0.0	2.651944160461426	3.544405698776245	0.0	0.0	0.1676114797592163	0.0	3.2343873977661133	0.0	4.679256439208984	1.0993441343307495	1.4996402263641357	0.033846139907836914	0.0	0.0	0.0	0.0	0.0	0.34593963623046875	0.0	0.0	0.0	1.6375880241394043	0.3568582534790039	0.35400640964508057	0.0	0.16725528240203857	2.8267996311187744	0.7214559316635132	0.0	0.6824084520339966	0.03723341226577759	2.435974597930908	0.0	0.0	1.1567344665527344	0.05697476863861084	4.281772136688232	0.0	3.0861940383911133	0.6793007850646973	3.115584373474121	0.0	0.17847418785095215	0.0	0.0	0.0	0.0	4.510004043579102	0.0	1.0071661472320557	2.3012173175811768	5.990335464477539	0.5645517110824585	1.2301172018051147	0.0	2.943657398223877	0.0	0.0	0.0	2.2675232887268066	0.44570308923721313	0.2585301995277405	0.22289204597473145	0.10295867919921875	3.0174598693847656
1_12hr_CSV86(Pae_G1a).CEL	0.0	6.767877578735352	0.0	0.0	0.3801068663597107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.639169216156006	0.0	0.0	0.0	0.0	5.38334846496582	0.0	0.0	0.0	8.181313514709473	0.0	0.0	0.0	0.0	0.0	0.4382030963897705	0.0	0.8508931398391724	7.705010414123535	1.7027910947799683	1.2516422271728516	0.0	0.0	1.6264680624008179	0.0	0.0	0.0	0.0	0.0	0.0	3.1653406620025635	1.8888559341430664	0.0	0.1407616138458252	2.264021158218384	0.0	0.0	2.545319080352783	0.0	0.0	5.598390102386475	0.14408409595489502	2.0957512855529785	5.840009689331055	0.0	0.09097045660018921	0.02757573127746582	0.0	0.0	3.7171356678009033	0.0	11.127480506896973	3.973653793334961	0.0	0.0	0.0	4.986029148101807	3.2627081871032715	0.26674407720565796	0.0	3.387279987335205	0.0	0.0	0.0	8.929924011230469	5.10930061340332	0.0	0.0	0.0	0.16846942901611328	0.0	0.17496272921562195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04845237731933594	0.35072076320648193	0.0	0.0	0.1324470043182373	0.0073506832122802734	0.0
1_2hr_CSV86(Pae_G1a).CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.266336441040039	4.8060126304626465	0.0	10.077540397644043	0.3575117588043213	0.0	0.0	2.8866095542907715	0.27663540840148926	0.0	0.0	0.0	0.0	0.0	2.552530527114868	4.7482099533081055	0.0	0.0	0.0	0.0	0.0	0.0	0.5625507831573486	0.0	2.821079730987549	0.3028818368911743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.995392799377441	0.0	0.0	0.0	0.0	0.0	0.0	5.31730842590332	0.0	0.0	6.1762824058532715	5.833741664886475	0.0	5.4496235847473145	0.796912431716919	0.8101453185081482	0.15204405784606934	0.0	0.0	0.0	0.0	5.474806785583496	3.211343288421631	0.3982318341732025	0.0	0.0	0.1409251093864441	0.0	0.0	1.0432801246643066	8.527278900146484	3.723162889480591	0.0	0.0	9.434364318847656	3.4528703689575195	0.0	0.0	0.5655817985534668	0.0	3.7676749229431152	0.0	0.0	0.0	6.13008975982666	0.0	0.0	0.892408013343811	0.0	0.0	0.0	0.14809024333953857	5.995442867279053	1.5765082836151123	0.0	0.0	2.873013973236084
1_6hr_CSV86(Pae_G1a).CEL	0.0	2.3177499771118164	0.0	0.0	0.0	0.4436429738998413	0.0	0.0	0.79913330078125	0.0	0.0	8.89050579071045	0.3277919292449951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9890741109848022	0.0	0.0	0.0	0.0	0.0	2.158416509628296	0.0	0.0	4.5556159019470215	7.06870174407959	5.247330188751221	0.34787094593048096	0.0	0.0	0.3829241991043091	0.0	0.0	0.0	0.46317267417907715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.197876453399658	0.0	0.0	5.012527942657471	0.0	0.0	0.0	1.1119468212127686	0.23256748914718628	0.12092852592468262	1.3967628479003906	0.0	0.0	0.0	8.960204124450684	3.7838869094848633	0.2616044282913208	0.0	0.0	0.16136562824249268	1.338134765625	0.0	2.9146080017089844	3.70621919631958	0.0	0.0	0.0	6.214489936828613	5.22070837020874	0.0	0.1982518434524536	0.0	0.19553136825561523	7.73453426361084	0.0	0.0	0.0	0.0	0.6555353403091431	9.46910572052002	0.09712684154510498	0.0	0.0	0.11339318752288818	2.6357674598693848	0.0	0.0	0.4955637454986572	0.0	0.0
1_7hr_CSV86(Pae_G1a).CEL	0.0	3.4192678928375244	0.0	0.0	0.22845035791397095	0.0	0.07782220840454102	0.0	0.2551569938659668	6.3199543952941895	0.0	0.0	0.0	0.0	0.0	0.008012518286705017	13.474406242370605	0.0	0.0	0.0	0.0	0.0	7.480952262878418	0.0	0.0	1.6098439693450928	0.0	0.0	1.5181573629379272	0.0	3.7749857902526855	0.0	2.080136299133301	0.2893940210342407	0.0	0.0	2.158200263977051	0.0	0.0	0.0	0.0	6.637792587280273	0.0	2.732516288757324	0.0	0.0	0.0	0.0	0.3272683620452881	0.43202218413352966	2.5331859588623047	0.0	0.6330887675285339	0.0	2.768014430999756	0.0	0.0	0.6435608863830566	3.537492275238037	0.0	0.0	0.0	0.0	0.0	0.0	5.901134014129639	0.0	0.0	0.917508065700531	0.0	0.0	0.0	0.0	0.0	0.70732182264328	1.0027931928634644	0.0	8.803030014038086	8.643221855163574	0.0	0.0	0.0	0.2918144464492798	0.0	0.0	0.08721546828746796	0.0	4.95673942565918	0.0	0.0	0.8382188081741333	0.0	0.0	0.2976207137107849	0.4142996072769165	3.5048646926879883	0.0	0.0	0.0	0.0
