loss	val_loss	learning_rate	batch_size	epochs	kappa
693.5176418930737	675.9170875869879	0.001	100	200	0.01
636.5113680255947	650.2772201409861	0.001	100	200	0.01
626.4969691945546	631.685640222886	0.001	100	200	0.01
621.5039449663304	635.3785769678965	0.001	100	200	0.01
617.8597432606256	633.4119549919577	0.001	100	200	0.01
615.3375572090719	632.6149538184414	0.001	100	200	0.01
613.4649138948811	629.012151637999	0.001	100	200	0.01
612.0437141532328	624.9901882139575	0.001	100	200	0.01
610.2912358525973	623.340077119715	0.001	100	200	0.01
609.4999922567339	620.2947587726496	0.001	100	200	0.01
608.5426722284574	618.9552607175683	0.001	100	200	0.01
608.0475425150858	618.0760903238248	0.001	100	200	0.01
606.6370359961667	619.1415938689929	0.001	100	200	0.01
606.5204533818942	618.5048043387277	0.001	100	200	0.01
605.490859074379	615.6256200966715	0.001	100	200	0.01
605.655004700618	614.354417304031	0.001	100	200	0.01
604.7925900131909	614.1404906200762	0.001	100	200	0.01
603.8464539940677	613.3523297991071	0.001	100	200	0.01
603.1437548737027	611.479632209329	0.001	100	200	0.01
602.6934532051656	611.1238798253677	0.001	100	200	0.01
602.1757261361648	611.55000010258	0.001	100	200	0.01
602.4645337916132	609.4346041639312	0.001	100	200	0.01
601.5729187922691	608.9409631039916	0.001	100	200	0.01
601.1101431775448	610.4848186589089	0.001	100	200	0.01
600.7135440200123	608.8831017758666	0.001	100	200	0.01
599.9370720706769	607.8055173729648	0.001	100	200	0.01
599.8256359954379	608.23953990776	0.001	100	200	0.01
599.4249962194642	606.7933000837054	0.001	100	200	0.01
599.3552539882376	607.5644085026589	0.001	100	200	0.01
598.8555757892666	606.1815775382419	0.001	100	200	0.01
598.7003633869228	607.1885109268317	0.001	100	200	0.01
598.8944055357975	605.6310424804688	0.001	100	200	0.01
598.585814518715	606.317007369354	0.001	100	200	0.01
597.569263970674	604.584519330193	0.001	100	200	0.01
597.7951742143773	607.8267422203256	0.001	100	200	0.01
596.9623321988689	604.4344620905002	0.001	100	200	0.01
596.7253210722511	606.1027247324711	0.001	100	200	0.01
596.8722775587395	602.6424129710477	0.001	100	200	0.01
