	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3686.0074308025305	3618.0990739069066	0.001	50	100	0.01
1	3520.9858147920067	3681.3406931131826	0.001	50	100	0.01
2	3491.296193137098	3596.2958840762867	0.001	50	100	0.01
3	3479.830099077367	3547.852500082064	0.001	50	100	0.01
4	3471.068314281862	3504.4708303243174	0.001	50	100	0.01
5	3466.2326350425606	3480.6367105435925	0.001	50	100	0.01
6	3462.7590455012537	3488.6866034499735	0.001	50	100	0.01
7	3457.4805439052298	3468.0546731387867	0.001	50	100	0.01
8	3452.517815433331	3469.8722098214284	0.001	50	100	0.01
9	3448.21240598764	3478.17533605239	0.001	50	100	0.01
10	3445.662583991663	3461.7535718388917	0.001	50	100	0.01
11	3442.9178935947702	3457.1429822905725	0.001	50	100	0.01
12	3440.3261992041744	3457.701530905331	0.001	50	100	0.01
13	3438.022275099114	3457.0645700663076	0.001	50	100	0.01
14	3433.4253945421815	3450.0272780987393	0.001	50	100	0.01
15	3432.819212956215	3446.676491104254	0.001	50	100	0.01
16	3429.63408831696	3450.4343200170692	0.001	50	100	0.01
17	3425.12859241998	3443.5246889771533	0.001	50	100	0.01
18	3422.7732812682193	3438.248139197085	0.001	50	100	0.01
19	3421.5909929417853	3442.4946227514442	0.001	50	100	0.01
20	3420.251150558244	3440.3623682871585	0.001	50	100	0.01
21	3415.893044998397	3443.820708459165	0.001	50	100	0.01
22	3415.816456808973	3438.8645101595325	0.001	50	100	0.01
23	3413.3467940145465	3431.058950728729	0.001	50	100	0.01
24	3410.8985445392664	3425.25480690323	0.001	50	100	0.01
25	3409.5694789601794	3426.607567538734	0.001	50	100	0.01
26	3408.6795731729535	3421.3484727875525	0.001	50	100	0.01
27	3407.093301346053	3423.51014517135	0.001	50	100	0.01
28	3405.131913370161	3418.7031660320376	0.001	50	100	0.01
29	3402.3049781002214	3422.5393969111083	0.001	50	100	0.01
30	3402.666526225076	3417.93531914719	0.001	50	100	0.01
31	3399.8289298441873	3420.9734994583773	0.001	50	100	0.01
32	3395.8900132819786	3413.8885139016543	0.001	50	100	0.01
33	3396.619473585442	3412.936576779149	0.001	50	100	0.01
34	3393.4938768984666	3418.7430799468225	0.001	50	100	0.01
35	3394.540429414208	3415.5098743599	0.001	50	100	0.01
36	3393.1296190859666	3409.8691303669907	0.001	50	100	0.01
37	3393.591641554192	3410.4257463727677	0.001	50	100	0.01
38	3390.8772724208548	3410.2958163734243	0.001	50	100	0.01
39	3392.37995067995	3405.8044741334033	0.001	50	100	0.01
40	3390.3959550999884	3409.9830147879466	0.001	50	100	0.01
41	3390.4107269742594	3406.294337168461	0.001	50	100	0.01
42	3388.3466678448576	3407.84495429031	0.001	50	100	0.01
43	3387.2585216920766	3404.422662815126	0.001	50	100	0.01
44	3385.821875273292	3401.7328957950367	0.001	50	100	0.01
45	3385.059283356168	3394.68438566833	0.001	50	100	0.01
46	3383.2161459851623	3400.0070923877365	0.001	50	100	0.01
47	3380.372174618849	3402.169698250394	0.001	50	100	0.01
48	3382.5899831287898	3403.9105809315915	0.001	50	100	0.01
49	3380.3627387658876	3404.5438940224526	0.001	50	100	0.01
50	3383.1905936625467	3399.5182818244484	0.001	50	100	0.01
51	3381.8081769800897	3398.8671095391283	0.001	50	100	0.01
52	3379.3701877878675	3396.375999130121	0.001	50	100	0.01
53	3377.5358613427006	3398.145144678965	0.001	50	100	0.01
54	3376.607779887185	3395.7682079667807	0.001	50	100	0.01
55	3378.1777831120276	3394.1158560103727	0.001	50	100	0.01
56	3375.6713461804748	3395.2396640296743	0.001	50	100	0.01
57	3375.6266083219157	3394.7418366760767	0.001	50	100	0.01
58	3376.811565342234	3393.87176667542	0.001	50	100	0.01
59	3374.524352116371	3395.3447245108982	0.001	50	100	0.01
60	3372.3652630706333	3397.448865874475	0.001	50	100	0.01
61	3374.685702195808	3388.84566004136	0.001	50	100	0.01
62	3372.74267942514	3390.739795332195	0.001	50	100	0.01
63	3371.426663526848	3390.033822708771	0.001	50	100	0.01
64	3370.2344893270465	3390.6171731387867	0.001	50	100	0.01
65	3371.7147708722014	3388.792431230305	0.001	50	100	0.01
66	3369.141795144152	3393.23515666032	0.001	50	100	0.01
67	3368.3284406519647	3392.8757939699317	0.001	50	100	0.01
68	3367.8022807107045	3389.2737924271273	0.001	50	100	0.01
69	3367.7224658567516	3390.6717478006826	0.001	50	100	0.01
70	3365.8108634379373	3386.366194524685	0.001	50	100	0.01
71	3367.9081015515685	3383.9286432346375	0.001	50	100	0.01
72	3367.2266845703125	3387.164193802521	0.001	50	100	0.01
73	3364.681989071974	3383.2428911994484	0.001	50	100	0.01
74	3365.8904610249533	3387.4077599789916	0.001	50	100	0.01
75	3362.9891685371967	3386.11552775407	0.001	50	100	0.01
76	3364.1111231561918	3383.731915129333	0.001	50	100	0.01
77	3364.544003614739	3383.652157054228	0.001	50	100	0.01
78	3363.0632046372143	3382.4492249048058	0.001	50	100	0.01
79	3362.7074635064423	3379.9489130613183	0.001	50	100	0.01
80	3360.5256994446713	3383.2613638228727	0.001	50	100	0.01
81	3362.2233800176364	3383.9368537454043	0.001	50	100	0.01
82	3361.6962954393075	3379.0510397518383	0.001	50	100	0.01
83	3361.3445990263526	3379.0616773076417	0.001	50	100	0.01
84	3359.088131121735	3379.485331046481	0.001	50	100	0.01
85	3359.776145365701	3380.9395926339284	0.001	50	100	0.01
86	3361.1663722707262	3379.8662252987133	0.001	50	100	0.01
87	3357.7944263059703	3376.8314609046743	0.001	50	100	0.01
88	3356.967997081244	3379.712886521796	0.001	50	100	0.01
89	3356.834455803259	3378.158373407957	0.001	50	100	0.01
90	3357.5450061399547	3379.7827415145744	0.001	50	100	0.01
91	3356.9261911876165	3379.803883272059	0.001	50	100	0.01
92	3356.0136454567983	3379.2127634256826	0.001	50	100	0.01
93	3355.619011266908	3378.485665457589	0.001	50	100	0.01
94	3356.8445821733617	3375.8280983291756	0.001	50	100	0.01
95	3356.2131238339553	3374.4945837710084	0.001	50	100	0.01
96	3355.125098840514	3375.9723649225316	0.001	50	100	0.01
97	3355.9377072462394	3373.4374897419907	0.001	50	100	0.01
98	3353.531597991488	3376.4594459854256	0.001	50	100	0.01
99	3353.9029071864798	3373.5112550879726	0.001	50	100	0.01
