	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3812.756500699627	3760.8546009224	0.001	50	100	0.01
1	3729.036706725163	3691.663840926996	0.001	50	100	0.01
2	3670.6787901921057	3677.3672285320376	0.001	50	100	0.01
3	3622.2726704611705	3628.7029711298583	0.001	50	100	0.01
4	3588.891437131967	3586.8925637637867	0.001	50	100	0.01
5	3569.379911963619	3591.0278443408615	0.001	50	100	0.01
6	3542.5956830836053	3617.761193539916	0.001	50	100	0.01
7	3533.8718503126456	3537.8908711922268	0.001	50	100	0.01
8	3520.4430273255307	3521.546634962579	0.001	50	100	0.01
9	3511.1289622748077	3514.9793280593485	0.001	50	100	0.01
10	3504.9299849325153	3509.664965204832	0.001	50	100	0.01
11	3493.5912771651992	3498.3732027967435	0.001	50	100	0.01
12	3488.6615140544836	3499.8076294971115	0.001	50	100	0.01
13	3480.3004724303287	3504.3307756696427	0.001	50	100	0.01
14	3473.890763467817	3490.0653989134717	0.001	50	100	0.01
15	3473.52631025172	3505.2285812762607	0.001	50	100	0.01
16	3469.0435722692687	3482.1414743631826	0.001	50	100	0.01
17	3462.355067466622	3483.0661313353467	0.001	50	100	0.01
18	3458.0808292218107	3483.826059036896	0.001	50	100	0.01
19	3459.313433746793	3471.8604520909926	0.001	50	100	0.01
20	3457.48896220193	3477.313472459296	0.001	50	100	0.01
21	3453.5048477400596	3477.159050436581	0.001	50	100	0.01
22	3451.507615729944	3480.722639837185	0.001	50	100	0.01
23	3449.5942278050666	3491.538350594144	0.001	50	100	0.01
24	3447.4164141754604	3465.1836614528625	0.001	50	100	0.01
25	3448.788935419339	3493.2880777310925	0.001	50	100	0.01
26	3442.958141725455	3469.81895639115	0.001	50	100	0.01
27	3441.629467864535	3469.9371717436975	0.001	50	100	0.01
28	3443.9183668449746	3461.976127560399	0.001	50	100	0.01
29	3438.7733058644762	3458.1227781151524	0.001	50	100	0.01
30	3438.0253628403393	3458.2044298188025	0.001	50	100	0.01
31	3438.4768512782766	3450.462379776129	0.001	50	100	0.01
32	3434.9259183513586	3461.316954027705	0.001	50	100	0.01
33	3434.2748677267955	3467.570410976891	0.001	50	100	0.01
34	3433.9552261580284	3454.357914259454	0.001	50	100	0.01
35	3431.552467460063	3451.3572987788866	0.001	50	100	0.01
36	3430.1098163661673	3443.555366580226	0.001	50	100	0.01
37	3426.906240890275	3447.564059217437	0.001	50	100	0.01
38	3427.5601118856403	3449.1092478006826	0.001	50	100	0.01
39	3425.4580788683534	3448.5412884880516	0.001	50	100	0.01
40	3422.4468310911266	3448.6063365776	0.001	50	100	0.01
41	3423.777224412605	3445.7818244485293	0.001	50	100	0.01
42	3423.6156037743413	3435.586310891544	0.001	50	100	0.01
43	3421.726189001283	3440.059945755646	0.001	50	100	0.01
