	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3811.2677420316168	3757.931582693326	0.001	50	100	0.01
1	3727.6634252127346	3700.9365730932204	0.001	50	100	0.01
2	3669.988846326658	3696.740954382945	0.001	50	100	0.01
3	3611.5542404819544	3660.9320792505296	0.001	50	100	0.01
4	3586.998250898621	3628.2449806342693	0.001	50	100	0.01
5	3565.505538438967	3581.8078654661017	0.001	50	100	0.01
6	3546.116722142752	3531.002499337924	0.001	50	100	0.01
7	3531.0138690214203	3535.722954184322	0.001	50	100	0.01
8	3520.147803651335	3566.2574483580506	0.001	50	100	0.01
9	3514.77753975022	3513.7739630230403	0.001	50	100	0.01
10	3504.7318224123387	3519.804861295021	0.001	50	100	0.01
11	3498.4382106440726	3500.5584282309323	0.001	50	100	0.01
12	3493.055927688527	3521.39356710143	0.001	50	100	0.01
13	3488.3248193588615	3483.6097763837392	0.001	50	100	0.01
14	3481.6229849801935	3505.171444650424	0.001	50	100	0.01
15	3477.8328931924884	3487.9097921080506	0.001	50	100	0.01
16	3472.453134169601	3472.608125331038	0.001	50	100	0.01
17	3467.547529480267	3468.39647196107	0.001	50	100	0.01
18	3466.394216044968	3487.2059139962926	0.001	50	100	0.01
19	3466.3433511223593	3465.7782582428495	0.001	50	100	0.01
20	3459.4676324548855	3470.8677544028073	0.001	50	100	0.01
21	3459.914862547682	3480.757229045286	0.001	50	100	0.01
22	3452.6963303257044	3468.6064949682204	0.001	50	100	0.01
23	3453.092598068882	3455.244856494968	0.001	50	100	0.01
24	3449.1234789924442	3462.6367104740466	0.001	50	100	0.01
25	3448.7371247340816	3451.6990490929556	0.001	50	100	0.01
26	3444.0328764579667	3456.175553661282	0.001	50	100	0.01
27	3444.405313554504	3454.129038665254	0.001	50	100	0.01
28	3443.224430567782	3460.9299771583687	0.001	50	100	0.01
29	3439.382009013718	3451.0742228879767	0.001	50	100	0.01
30	3438.7259412595363	3449.55861857786	0.001	50	100	0.01
31	3437.46113235402	3439.1420236361228	0.001	50	100	0.01
32	3433.280996689774	3448.316108315678	0.001	50	100	0.01
33	3433.3339098719925	3446.969838287871	0.001	50	100	0.01
34	3433.9848415034476	3444.5296775688557	0.001	50	100	0.01
35	3431.6207693753668	3442.3915560447563	0.001	50	100	0.01
36	3430.467569413879	3444.3366326800847	0.001	50	100	0.01
