	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3679.309040126516	3584.1308450137867	0.001	50	100	0.01
1	3517.742697189103	3644.5697729287026	0.001	50	100	0.01
2	3489.6239150317747	3595.3240566734507	0.001	50	100	0.01
3	3479.3377289273844	3523.0185198102677	0.001	50	100	0.01
4	3470.8499382360656	3497.1250451352416	0.001	50	100	0.01
5	3466.7282528094393	3477.125635996586	0.001	50	100	0.01
6	3463.8263681895696	3489.65989569656	0.001	50	100	0.01
7	3457.215477786847	3466.7767651982667	0.001	50	100	0.01
8	3452.407492110978	3468.4928563222165	0.001	50	100	0.01
9	3447.5076330384213	3476.147438369879	0.001	50	100	0.01
10	3445.257129726125	3456.9466439896273	0.001	50	100	0.01
11	3442.33673232349	3458.46022149094	0.001	50	100	0.01
12	3441.0336130626165	3458.040112920168	0.001	50	100	0.01
13	3437.7915180263235	3458.1093339679624	0.001	50	100	0.01
14	3432.853190407824	3449.236722032563	0.001	50	100	0.01
15	3432.985128374242	3447.9616842830883	0.001	50	100	0.01
16	3428.9426374293084	3450.841757894564	0.001	50	100	0.01
17	3424.7880608857567	3443.9899594603467	0.001	50	100	0.01
18	3422.981667134299	3438.8962094603467	0.001	50	100	0.01
19	3420.8128953620567	3445.9902487362133	0.001	50	100	0.01
20	3419.0925907875176	3443.631212250525	0.001	50	100	0.01
21	3415.155699317135	3445.502386012999	0.001	50	100	0.01
22	3415.3225261631296	3438.892879710478	0.001	50	100	0.01
23	3413.22941338838	3431.3945025275734	0.001	50	100	0.01
24	3410.2512753614737	3429.6978380219275	0.001	50	100	0.01
25	3408.118278845033	3430.7380432641808	0.001	50	100	0.01
26	3408.716437951842	3423.06149061187	0.001	50	100	0.01
27	3406.7742956360776	3423.01257631959	0.001	50	100	0.01
28	3405.037760720324	3415.8580435103727	0.001	50	100	0.01
29	3401.491927872843	3421.9196695279675	0.001	50	100	0.01
30	3401.8998768365204	3416.793362657563	0.001	50	100	0.01
31	3399.5713223129956	3418.9141425124735	0.001	50	100	0.01
32	3395.429581371706	3412.710336380646	0.001	50	100	0.01
33	3395.9318086994226	3412.1258986016283	0.001	50	100	0.01
34	3393.8758390056555	3420.3500361081933	0.001	50	100	0.01
35	3394.2139418872434	3412.942440257353	0.001	50	100	0.01
36	3392.7002208197296	3408.9568978958773	0.001	50	100	0.01
37	3392.755846165899	3407.8669351529675	0.001	50	100	0.01
38	3390.8679385968107	3408.2136681821166	0.001	50	100	0.01
39	3391.331003673041	3401.7356613543857	0.001	50	100	0.01
40	3389.722418941669	3407.5342596999735	0.001	50	100	0.01
41	3389.195398131413	3405.242300338104	0.001	50	100	0.01
42	3388.0446772788887	3406.9308035714284	0.001	50	100	0.01
43	3386.7228156701844	3404.2078252199317	0.001	50	100	0.01
44	3385.7347749169194	3402.0022259880516	0.001	50	100	0.01
45	3384.7608000342525	3394.788233652836	0.001	50	100	0.01
46	3383.05607354463	3401.1987202107407	0.001	50	100	0.01
47	3379.5755469478777	3403.2685403262867	0.001	50	100	0.01
48	3381.667465437704	3402.188086758141	0.001	50	100	0.01
49	3379.272819860658	3401.496469193146	0.001	50	100	0.01
50	3382.1481204815764	3399.780819163603	0.001	50	100	0.01
51	3381.4720117369693	3400.0288886062235	0.001	50	100	0.01
52	3378.728596701551	3397.2535779936975	0.001	50	100	0.01
53	3377.0257896309467	3399.2937852875525	0.001	50	100	0.01
54	3375.542258646951	3394.3040966386557	0.001	50	100	0.01
55	3376.7949906534222	3392.865273355436	0.001	50	100	0.01
56	3375.7377123476854	3395.6285759420957	0.001	50	100	0.01
57	3374.9997116772097	3393.358663094144	0.001	50	100	0.01
58	3376.1587820480117	3392.6869276030725	0.001	50	100	0.01
59	3373.718664368587	3394.00033646271	0.001	50	100	0.01
60	3371.619520956011	3395.6286703157825	0.001	50	100	0.01
61	3373.7808177435577	3391.59412954635	0.001	50	100	0.01
62	3372.39318756559	3390.691235967043	0.001	50	100	0.01
63	3370.9308152839317	3388.682955701812	0.001	50	100	0.01
64	3369.166956204087	3394.1059672892593	0.001	50	100	0.01
65	3372.0135816887246	3389.9534471014967	0.001	50	100	0.01
66	3368.5093256252917	3392.6427012211134	0.001	50	100	0.01
67	3367.908486892928	3394.445655117516	0.001	50	100	0.01
68	3367.6258453824626	3390.0575700006566	0.001	50	100	0.01
69	3368.4297940837805	3388.195893103335	0.001	50	100	0.01
70	3365.825693614447	3386.963774865415	0.001	50	100	0.01
71	3368.409861550402	3385.1378532858457	0.001	50	100	0.01
72	3367.8941978340717	3390.275821461397	0.001	50	100	0.01
73	3365.032754471053	3383.948828945641	0.001	50	100	0.01
74	3365.733865310897	3386.9263044084823	0.001	50	100	0.01
75	3363.4250843560517	3385.12150612198	0.001	50	100	0.01
76	3364.002972503207	3383.294901358981	0.001	50	100	0.01
77	3364.741067003848	3384.3989606584823	0.001	50	100	0.01
78	3362.88141187981	3382.2775817358192	0.001	50	100	0.01
79	3362.5189837555386	3381.1831834296217	0.001	50	100	0.01
80	3361.1368180460004	3382.139121175814	0.001	50	100	0.01
81	3362.0563163187967	3386.3805803571427	0.001	50	100	0.01
82	3361.6832657999066	3380.02584608062	0.001	50	100	0.01
83	3362.0742579218168	3379.9421407234768	0.001	50	100	0.01
84	3359.2240213422633	3379.229227530856	0.001	50	100	0.01
85	3360.0393070961113	3379.6126165309875	0.001	50	100	0.01
86	3361.83496458139	3378.74488945969	0.001	50	100	0.01
87	3358.074841399691	3377.8586836101626	0.001	50	100	0.01
88	3357.427647377128	3380.8652056525734	0.001	50	100	0.01
89	3356.790894010174	3380.095003528755	0.001	50	100	0.01
90	3356.973773102262	3378.8909553079043	0.001	50	100	0.01
91	3357.2259621691346	3381.1521796218485	0.001	50	100	0.01
92	3356.4243132178462	3380.6253323595065	0.001	50	100	0.01
93	3355.3388471461053	3376.9260930934875	0.001	50	100	0.01
94	3357.2357683324103	3375.862963251707	0.001	50	100	0.01
95	3356.7089602342294	3374.58402745864	0.001	50	100	0.01
96	3355.9190805919134	3377.0522358357407	0.001	50	100	0.01
97	3356.0879407284865	3374.8872583212974	0.001	50	100	0.01
98	3353.898769093983	3377.0774602809875	0.001	50	100	0.01
99	3354.372163687179	3372.900113658745	0.001	50	100	0.01
