	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3846.850830078125	3842.213134765625	0.001	50	100	0.01
1	3861.170166015625	3910.46826171875	0.001	50	100	0.01
2	3837.41015625	3861.576904296875	0.001	50	100	0.01
3	3843.939208984375	3858.978759765625	0.001	50	100	0.01
4	3829.423828125	3861.854736328125	0.001	50	100	0.01
5	3847.83837890625	3852.639892578125	0.001	50	100	0.01
6	3852.4306640625	3818.1474609375	0.001	50	100	0.01
7	3856.629150390625	3883.3896484375	0.001	50	100	0.01
8	3845.760009765625	3947.68603515625	0.001	50	100	0.01
9	3840.331298828125	3892.00390625	0.001	50	100	0.01
10	3842.412353515625	3853.66259765625	0.001	50	100	0.01
11	3843.414306640625	3870.4716796875	0.001	50	100	0.01
12	3818.24755859375	3852.91455078125	0.001	50	100	0.01
13	3852.10498046875	3881.99462890625	0.001	50	100	0.01
14	3830.53515625	3820.945068359375	0.001	50	100	0.01
15	3854.4697265625	3849.24853515625	0.001	50	100	0.01
16	3819.4521484375	3834.603759765625	0.001	50	100	0.01
17	3848.486328125	3859.386474609375	0.001	50	100	0.01
18	3840.169677734375	3812.72314453125	0.001	50	100	0.01
19	3819.289794921875	3784.039794921875	0.001	50	100	0.01
20	3799.12255859375	3803.254150390625	0.001	50	100	0.01
21	3838.70263671875	3792.519775390625	0.001	50	100	0.01
22	3825.2841796875	3881.51513671875	0.001	50	100	0.01
23	3811.36669921875	3840.193359375	0.001	50	100	0.01
24	3826.01611328125	3917.42724609375	0.001	50	100	0.01
25	3817.17529296875	3855.220703125	0.001	50	100	0.01
26	3824.054931640625	3809.755126953125	0.001	50	100	0.01
27	3811.21142578125	3812.474365234375	0.001	50	100	0.01
28	3780.054443359375	3892.79541015625	0.001	50	100	0.01
29	3820.02197265625	3768.909423828125	0.001	50	100	0.01
30	3829.81005859375	3852.023193359375	0.001	50	100	0.01
31	3820.0087890625	3755.006591796875	0.001	50	100	0.01
32	3807.6572265625	3786.296142578125	0.001	50	100	0.01
