	0	1	2	3	4	5	6	7	8	9
GSM1146022_pJN105_1.CEL	1.3867239952087402	5.858919143676758	3.76472806930542	0.15474748611450195	0.557884693145752	0.9147756099700928	0.0	0.0	2.708278179168701	0.0
GSM1146023_pJN105_2.CEL	1.4822025299072266	4.50247049331665	1.6374115943908691	0.0	0.12260675430297852	0.29042840003967285	0.0	0.0	1.0831725597381592	0.5051054954528809
GSM838212_PAO1-LB-1_Pae_G1a.CEL	0.5795083045959473	0.21599161624908447	0.0	1.3937726020812988	1.0920205116271973	2.146864175796509	4.789677143096924	3.4108426570892334	0.7435621023178101	0.0
GSM838213_PAO1-LB-2_Pae_G1a.CEL	0.6867680549621582	0.18936976790428162	0.0	1.2202272415161133	0.819605827331543	1.968055009841919	4.743128776550293	4.013762474060059	0.5580686330795288	0.0
GSM838214_PAO1-LB-3_Pae_G1a.CEL	0.49036264419555664	0.2151719033718109	0.0	2.072521686553955	1.1448688507080078	2.404662847518921	4.820309162139893	3.6650338172912598	0.5486264228820801	0.0
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.3112306594848633	0.0	0.0	0.10408830642700195	3.315021514892578	2.478501319885254	5.099254131317139	1.486466407775879	0.0	0.0
GSM822708_wtLB_A.CEL	0.0	1.9834226369857788	0.027928829193115234	3.691066265106201	1.3852648735046387	0.47766566276550293	0.0	1.9510769844055176	2.5156219005584717	1.9776458740234375
GSM822709_wtLB_B.CEL	0.0	1.950304388999939	0.29973936080932617	3.928828001022339	1.9364876747131348	1.0966945886611938	0.0	2.134411573410034	3.16957950592041	0.5782589912414551
GSM821495.CEL	0.0	0.0	0.0	0.0	3.473573684692383	2.95332670211792	2.74623966217041	5.758732795715332	1.7971749305725098	0.0
GSM821496.CEL	0.0	0.0	0.0	0.0	3.878247022628784	2.2252228260040283	3.6109094619750977	5.5728960037231445	1.223076581954956	0.0
GSM821497.CEL	0.0	0.0	0.0	0.0	3.586796760559082	3.0970754623413086	3.2118778228759766	5.451105117797852	1.6700444221496582	0.0
GSM774160_PAO1a.CEL	0.1278362274169922	7.370641708374023	3.137559413909912	1.583632469177246	1.8372926712036133	3.4985296726226807	0.0	0.0	2.8927834033966064	0.0
GSM774161_PAO1b.CEL	0.43241071701049805	7.34438943862915	3.299586772918701	1.2316393852233887	2.5702061653137207	2.887266159057617	0.0	0.0	2.3751003742218018	0.0
GSM774162_PAO1c.CEL	0.41875791549682617	7.493405818939209	3.4703187942504883	1.1741304397583008	2.2576279640197754	2.987165689468384	0.0	0.0	2.3105082511901855	0.0
TUBS0088.CEL	0.0	0.0	0.0	0.0	1.7668685913085938	0.6236100196838379	3.024601936340332	4.74946403503418	0.0	2.032076358795166
TUBS0089.CEL	0.0	0.0	0.0	0.0	2.2038931846618652	0.8015344142913818	3.2355592250823975	4.738000869750977	0.0	1.8376779556274414
TUBS0090.CEL	0.0	0.0	0.0	0.0	2.559286117553711	1.0719953775405884	2.200648069381714	4.428340911865234	0.0	1.5648794174194336
GSM356953.CEL	0.8895359039306641	3.222569465637207	0.5263581275939941	0.0	4.257058143615723	0.0	0.0	0.0	0.0	4.033231258392334
GSM356954.CEL	0.6815028190612793	2.6873512268066406	0.3712773323059082	0.0	4.506455421447754	0.0	0.0	0.0	0.0	4.192231178283691
GSM92183.CEL	0.0	0.47252094745635986	0.0	4.049263954162598	2.1808252334594727	4.073485851287842	2.2756240367889404	3.7937583923339844	0.34167003631591797	0.0
GSM92186.CEL	0.0	0.0	0.5564756393432617	4.63333797454834	2.95058536529541	2.556549072265625	0.12702226638793945	3.8138322830200195	4.280250549316406	0.0
