loss	val_loss	learning_rate	batch_size	epochs	kappa
758.015791480221	754.4630470596442	0.001	100	100	0.01
744.3452845331449	733.2132060587907	0.001	100	100	0.01
732.1511736058477	709.2354951746323	0.001	100	100	0.01
722.3134644921146	708.1234248826484	0.001	100	100	0.01
718.7925934293377	708.8810988995208	0.001	100	100	0.01
707.2337448347861	700.6925007796087	0.001	100	100	0.01
707.3360326966243	723.7137779428177	0.001	100	100	0.01
702.5212803171642	709.6337546981683	0.001	100	100	0.01
698.2666102167386	724.4615401580554	0.001	100	100	0.01
696.3503090018656	718.2378001493566	0.001	100	100	0.01
692.5894465659982	714.7317874171152	0.001	100	100	0.01
675.1400943585296	746.8530786337973	0.001	100	100	0.01
680.7978672767753	761.6524591526064	0.001	100	100	0.01
679.89272775223	729.6969122365743	0.001	100	100	0.01
678.4109335372697	734.4951577066373	0.001	100	100	0.01
674.2641795144152	721.4779042476365	0.001	100	100	0.01
676.2785972481344	726.3283337504923	0.001	100	100	0.01
666.5462147726942	704.2058090081736	0.001	100	100	0.01
674.3764450300986	725.3114906118698	0.001	100	100	0.01
672.1456767978952	755.9229341394761	0.001	100	100	0.01
660.5896825078707	729.3973260446757	0.001	100	100	0.01
662.847966663873	751.24184026638	0.001	100	100	0.01
659.2991758887448	747.8672834123884	0.001	100	100	0.01
647.7413514550052	731.4809436958377	0.001	100	100	0.01
657.7516470382462	746.7992466517857	0.001	100	100	0.01
650.708541414631	685.6258339761686	0.001	100	100	0.01
645.1772449550344	702.5649706415769	0.001	100	100	0.01
644.3092685528655	681.9811462915244	0.001	100	100	0.01
647.6959262677093	692.0940177340467	0.001	100	100	0.01
643.4753688983063	684.616548426011	0.001	100	100	0.01
642.7664339435635	662.0563913553702	0.001	100	100	0.01
639.5060415694962	657.3310685358127	0.001	100	100	0.01
636.5475452480032	655.4534460756959	0.001	100	100	0.01
646.0570271050752	664.659865435432	0.001	100	100	0.01
642.6711849383454	668.3228426380318	0.001	100	100	0.01
631.6663524570749	671.2280047761292	0.001	100	100	0.01
635.2540791070284	670.4986213235294	0.001	100	100	0.01
636.2444688028364	647.0639330439207	0.001	100	100	0.01
633.1962829134358	662.5582896000197	0.001	100	100	0.01
624.6375169896368	638.9562218930541	0.001	100	100	0.01
630.5207328227029	670.7577565938485	0.001	100	100	0.01
630.3576972164325	659.2805698939732	0.001	100	100	0.01
626.6260136846286	652.8090307412027	0.001	100	100	0.01
629.1470849336083	635.0422614602481	0.001	100	100	0.01
621.39614572098	647.6712851644564	0.001	100	100	0.01
627.4162394964873	651.8098195821298	0.001	100	100	0.01
626.8536709458081	648.8961217543658	0.001	100	100	0.01
628.0758630553288	638.3663253143054	0.001	100	100	0.01
616.7924007586579	656.1920596852023	0.001	100	100	0.01
626.3355425934293	657.928411403624	0.001	100	100	0.01
627.0225303991517	641.4918982241334	0.001	100	100	0.01
622.9543980840426	654.95298395237	0.001	100	100	0.01
618.9672473508921	644.2866144260439	0.001	100	100	0.01
615.4441100163247	650.5076776071757	0.001	100	100	0.01
618.2547384233617	638.9192535656841	0.001	100	100	0.01
615.6320930594828	641.6391052758994	0.001	100	100	0.01
615.9047897111124	629.8506090180213	0.001	100	100	0.01
612.7650374227495	640.5973105550814	0.001	100	100	0.01
613.0390253778714	639.6186651662618	0.001	100	100	0.01
611.3610655371823	629.8531889073989	0.001	100	100	0.01
611.8922064482276	636.1617631671809	0.001	100	100	0.01
613.382356558273	627.61591807133	0.001	100	100	0.01
612.0165143368849	627.9026868804162	0.001	100	100	0.01
612.2135157798654	641.9973313788406	0.001	100	100	0.01
612.6363457067689	643.7096280650932	0.001	100	100	0.01
607.0476818938754	626.073570956703	0.001	100	100	0.01
611.4659915753265	617.6413666540835	0.001	100	100	0.01
609.7418782248426	636.8638649307379	0.001	100	100	0.01
609.095801510028	624.3445639730502	0.001	100	100	0.01
607.3660355752974	615.8684117934283	0.001	100	100	0.01
607.7343406107889	631.4859080595129	0.001	100	100	0.01
603.7367243980294	622.5647875361082	0.001	100	100	0.01
609.0291588626691	625.0136913652179	0.001	100	100	0.01
604.6436940662896	631.2778581891741	0.001	100	100	0.01
613.1247203314482	628.3126707958575	0.001	100	100	0.01
606.2899980687383	660.2569892947413	0.001	100	100	0.01
601.2424200257259	680.9776616457129	0.001	100	100	0.01
607.1699036555503	660.1760843741794	0.001	100	100	0.01
606.2303696817427	663.409422802324	0.001	100	100	0.01
602.6914609083489	649.4135511382287	0.001	100	100	0.01
602.3730471027432	652.9362049263065	0.001	100	100	0.01
604.2818466869753	680.339440097328	0.001	100	100	0.01
600.3853545687092	646.6949857823989	0.001	100	100	0.01
600.3110998352962	653.881055815881	0.001	100	100	0.01
601.3739116156279	656.3953447101496	0.001	100	100	0.01
603.7035955172867	670.3365550321691	0.001	100	100	0.01
599.8589894308973	640.5541397222952	0.001	100	100	0.01
600.9379989851767	657.6008357200302	0.001	100	100	0.01
599.0890398167852	656.4975129456079	0.001	100	100	0.01
601.4383624631968	648.6072603113511	0.001	100	100	0.01
597.9945567116808	643.4645175452994	0.001	100	100	0.01
598.3862384397593	637.4028587020746	0.001	100	100	0.01
597.6259469558944	634.0340463333771	0.001	100	100	0.01
599.716210208722	619.6105433872768	0.001	100	100	0.01
600.0991980709247	626.4977534959296	0.001	100	100	0.01
601.6151029672195	659.4818407587644	0.001	100	100	0.01
594.4708158578445	656.3572756983652	0.001	100	100	0.01
594.9744219424119	655.1874830742844	0.001	100	100	0.01
601.7133809559381	669.3000734473477	0.001	100	100	0.01
598.9769353154879	664.3976789202009	0.001	100	100	0.01
