loss	val_loss	learning_rate	batch_size	epochs	kappa
3625.079282846024	3911.4382078026524	0.001	100	200	0.01
3449.7842407226562	3626.2824727547268	0.001	100	200	0.01
3412.3976813928407	3452.5304868040967	0.001	100	200	0.01
3387.7922162867303	3425.3147834329043	0.001	100	200	0.01
3370.7416983077774	3409.2790773535976	0.001	100	200	0.01
3356.3182919630362	3403.1341973312765	0.001	100	200	0.01
3349.636042808419	3371.062596425289	0.001	100	200	0.01
3343.0248996108326	3366.533841173188	0.001	100	200	0.01
3339.0084684001868	3361.0981465828518	0.001	100	200	0.01
3327.8070159456624	3357.9343610491073	0.001	100	200	0.01
3322.4327237712805	3361.09427110688	0.001	100	200	0.01
3317.1669666802704	3350.901724166229	0.001	100	200	0.01
3309.9888824918376	3341.083697150735	0.001	100	200	0.01
3304.810064059585	3339.6867921973476	0.001	100	200	0.01
3299.294098355877	3334.891170726103	0.001	100	200	0.01
3297.6637154194846	3331.9208348378415	0.001	100	200	0.01
3292.997075778335	3326.1931829372375	0.001	100	200	0.01
3290.4365544105644	3321.0862657563025	0.001	100	200	0.01
3283.997871057311	3324.2299927783615	0.001	100	200	0.01
3280.6726557034167	3324.537298122374	0.001	100	200	0.01
3278.4234910651817	3322.5932719767593	0.001	100	200	0.01
3274.78953620569	3323.731617647059	0.001	100	200	0.01
3271.9194345047226	3312.612364183955	0.001	100	200	0.01
3268.6017620029734	3310.3330878249735	0.001	100	200	0.01
3267.682764765042	3312.3016962644433	0.001	100	200	0.01
3262.9912109375	3310.111475840336	0.001	100	200	0.01
3260.941903640975	3309.4764619715074	0.001	100	200	0.01
3258.5963562922693	3305.973872849921	0.001	100	200	0.01
3257.764822433244	3302.0199313123685	0.001	100	200	0.01
3254.832907605527	3302.817343832064	0.001	100	200	0.01
3253.6212841432484	3302.046801142332	0.001	100	200	0.01
3251.801484520756	3303.4440117844015	0.001	100	200	0.01
3249.066378009853	3297.099703748687	0.001	100	200	0.01
3247.110551976446	3294.0963534827993	0.001	100	200	0.01
3246.2793296700092	3296.273866284795	0.001	100	200	0.01
3244.0845264036266	3292.4081518349526	0.001	100	200	0.01
3240.7106541875582	3286.3226369649424	0.001	100	200	0.01
3239.860611189657	3289.3896012506566	0.001	100	200	0.01
3238.076156388468	3284.73948554031	0.001	100	200	0.01
3237.2840876792793	3285.231197068671	0.001	100	200	0.01
3235.7859579057836	3287.8022194229256	0.001	100	200	0.01
3236.0502528859606	3285.247185202206	0.001	100	200	0.01
3235.5858837526234	3283.274319688813	0.001	100	200	0.01
3234.023270792036	3281.728763868829	0.001	100	200	0.01
3231.614424520464	3281.532470703125	0.001	100	200	0.01
3230.6082991414996	3280.402269892332	0.001	100	200	0.01
3230.5535979769124	3282.445612033876	0.001	100	200	0.01
3228.1880893991956	3274.9764599199057	0.001	100	200	0.01
3227.370412342584	3275.7238092502625	0.001	100	200	0.01
3226.3739150317747	3275.5588460970325	0.001	100	200	0.01
3226.0112386675023	3270.9643103335084	0.001	100	200	0.01
3224.6642273860193	3276.7580545890232	0.001	100	200	0.01
3223.619785593517	3272.4282534302783	0.001	100	200	0.01
3222.6494468575092	3272.3640813747375	0.001	100	200	0.01
3221.810552340835	3275.21650349593	0.001	100	200	0.01
3221.2124260290343	3269.1137962020744	0.001	100	200	0.01
3219.4972470411612	3268.4048651687235	0.001	100	200	0.01
3219.484271149137	3266.734846868435	0.001	100	200	0.01
3219.02819186538	3269.6450318408615	0.001	100	200	0.01
3217.0390597670826	3269.2065552783615	0.001	100	200	0.01
3215.801044521047	3267.84310990021	0.001	100	200	0.01
3215.2756794032766	3266.067665933561	0.001	100	200	0.01
3215.6809355322994	3266.5717301569066	0.001	100	200	0.01
3215.664647344333	3265.774695131959	0.001	100	200	0.01
3215.2587498906832	3266.0425317587974	0.001	100	200	0.01
3214.231673966593	3264.575679490546	0.001	100	200	0.01
3211.822472415753	3262.9153939896273	0.001	100	200	0.01
3210.7588537415463	3264.417269153755	0.001	100	200	0.01
3211.31444948111	3265.1101197314865	0.001	100	200	0.01
3210.470852524487	3266.2911161534926	0.001	100	200	0.01
3209.0114964727145	3266.0141663110558	0.001	100	200	0.01
3208.2714005655316	3263.3133862920167	0.001	100	200	0.01
3208.078186946129	3264.261441783745	0.001	100	200	0.01
3206.5078671583487	3265.3245305934875	0.001	100	200	0.01
3206.3743705180154	3265.014176569065	0.001	100	200	0.01
3206.079373943272	3260.260214925814	0.001	100	200	0.01
3204.7883328110424	3264.3183901490283	0.001	100	200	0.01
3204.1208486984024	3261.2938037519693	0.001	100	200	0.01
3203.362018642141	3259.350267939207	0.001	100	200	0.01
3203.550719303871	3264.937352284664	0.001	100	200	0.01
3203.180851722831	3262.649241727941	0.001	100	200	0.01
3201.589982217817	3260.32012785583	0.001	100	200	0.01
3201.3457377419545	3263.188421169249	0.001	100	200	0.01
3201.1498959669425	3262.746208639706	0.001	100	200	0.01
3200.8646914354013	3262.5908285189075	0.001	100	200	0.01
3198.829321106868	3260.6727694984243	0.001	100	200	0.01
3198.7985885392372	3263.6326155462184	0.001	100	200	0.01
3199.3796851314714	3263.878809824711	0.001	100	200	0.01
3199.182780251574	3263.357495732668	0.001	100	200	0.01
3197.9176007171177	3262.080133518251	0.001	100	200	0.01
3197.0118973006065	3261.4485868566176	0.001	100	200	0.01
3196.5107822702894	3261.186572675945	0.001	100	200	0.01
3195.9294196740907	3259.3794971113443	0.001	100	200	0.01
3196.229189744636	3260.4175050879726	0.001	100	200	0.01
3196.671036905317	3260.2785706079308	0.001	100	200	0.01
3195.9159372813665	3258.9023499048058	0.001	100	200	0.01
3194.8470285899602	3258.1385180048583	0.001	100	200	0.01
3194.9568199043842	3259.164115841649	0.001	100	200	0.01
3193.4983556946713	3262.8108217896533	0.001	100	200	0.01
3193.9762582351914	3259.1955422794117	0.001	100	200	0.01
3192.788444860658	3261.26371495864	0.001	100	200	0.01
3193.165307799382	3260.771447446166	0.001	100	200	0.01
3192.742809694205	3258.0177053243174	0.001	100	200	0.01
3192.6111441085586	3260.3962669051994	0.001	100	200	0.01
3191.806860169368	3259.8659257648374	0.001	100	200	0.01
3192.665695873659	3260.270807346376	0.001	100	200	0.01
3191.3752978880016	3260.1740271303834	0.001	100	200	0.01
3191.1718668012477	3260.9420217305674	0.001	100	200	0.01
3190.334141062267	3258.25724830948	0.001	100	200	0.01
3190.226274632696	3260.626015542936	0.001	100	200	0.01
3190.2548427297106	3259.0946239824057	0.001	100	200	0.01
3189.8027425737523	3256.986609194459	0.001	100	200	0.01
3189.5048873673622	3258.817029936975	0.001	100	200	0.01
3189.49157077163	3259.7087320279675	0.001	100	200	0.01
3189.9300026964784	3260.29203527114	0.001	100	200	0.01
3189.013687361532	3257.5146484375	0.001	100	200	0.01
3188.7137697134444	3256.8287158613443	0.001	100	200	0.01
3188.3169009080575	3257.809718027836	0.001	100	200	0.01
3188.580021644706	3257.9088575860033	0.001	100	200	0.01
3188.0813261572994	3257.818457851891	0.001	100	200	0.01
3188.461578824627	3260.8234781217175	0.001	100	200	0.01
3187.952211294601	3258.8746758469015	0.001	100	200	0.01
3187.2240090441346	3259.3628442587974	0.001	100	200	0.01
3186.8321250801655	3257.14430352219	0.001	100	200	0.01
3186.136353450035	3255.882662733062	0.001	100	200	0.01
3186.2078083095266	3256.570577156644	0.001	100	200	0.01
3185.360419885436	3256.2567497702207	0.001	100	200	0.01
3185.1456827192164	3253.9920644038866	0.001	100	200	0.01
3185.8309344391323	3255.9415088300943	0.001	100	200	0.01
3185.292461338328	3255.684847278755	0.001	100	200	0.01
3184.6814976023206	3257.2873842896533	0.001	100	200	0.01
3184.6605561669194	3258.0310140657825	0.001	100	200	0.01
3184.6892891499533	3255.9551807050943	0.001	100	200	0.01
3184.4840197207322	3257.168438566833	0.001	100	200	0.01
3184.6177085762592	3255.756070689995	0.001	100	200	0.01
3184.654402547808	3256.6601706112133	0.001	100	200	0.01
3183.6569177428287	3256.061619862789	0.001	100	200	0.01
3184.116405885611	3253.7529584099266	0.001	100	200	0.01
3183.6191907284865	3254.4682001706933	0.001	100	200	0.01
3184.1687813374533	3255.441748867516	0.001	100	200	0.01
3183.786693060576	3259.5804104845065	0.001	100	200	0.01
3183.0423720630247	3259.0131589745274	0.001	100	200	0.01
3183.4179277562384	3256.672416622899	0.001	100	200	0.01
3183.0740821041277	3257.4771574645483	0.001	100	200	0.01
3182.9736774501516	3256.50371134782	0.001	100	200	0.01
3182.3765304337685	3255.1070874638917	0.001	100	200	0.01
3182.5365409281717	3256.676965024291	0.001	100	200	0.01
3181.9643964625116	3254.027382730436	0.001	100	200	0.01
3181.6959720440764	3254.5212299763657	0.001	100	200	0.01
3182.006834115555	3255.3316763228727	0.001	100	200	0.01
3181.517792203533	3257.2530466288076	0.001	100	200	0.01
3181.111127711054	3256.3373243828783	0.001	100	200	0.01
3180.8550988951724	3258.9820177094275	0.001	100	200	0.01
3181.341189256355	3255.378606716124	0.001	100	200	0.01
3181.2339614184934	3255.5891769793857	0.001	100	200	0.01
3181.6269941187616	3255.022875361082	0.001	100	200	0.01
3181.287743411847	3259.0552578453257	0.001	100	200	0.01
3180.5640103923743	3257.722469554228	0.001	100	200	0.01
3180.3170011150305	3255.1533613445376	0.001	100	200	0.01
3180.5848088050957	3256.1081789160976	0.001	100	200	0.01
3179.624961739156	3255.070162733062	0.001	100	200	0.01
3179.576400529093	3255.5574551109507	0.001	100	200	0.01
3180.123506916103	3255.2788721934085	0.001	100	200	0.01
3179.5926477232974	3255.3399340204833	0.001	100	200	0.01
3179.333643671292	3253.983679506959	0.001	100	200	0.01
3179.4374025259444	3256.3680204503676	0.001	100	200	0.01
3178.947859579058	3257.0458574054624	0.001	100	200	0.01
3179.4539093473063	3256.9353663340335	0.001	100	200	0.01
3179.5892088021806	3259.0310899750525	0.001	100	200	0.01
3179.1165033596667	3256.8579019498425	0.001	100	200	0.01
3178.656813891966	3257.095458984375	0.001	100	200	0.01
3178.190788610658	3254.389783843225	0.001	100	200	0.01
3178.944892541686	3254.699196182379	0.001	100	200	0.01
3178.7047647504664	3254.42518423385	0.001	100	200	0.01
3177.8402145157997	3256.5028517266283	0.001	100	200	0.01
3178.6987669076493	3257.3375295430674	0.001	100	200	0.01
