	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM597217.CEL	0.6130715120915653	0.5586160083554031	1.7970959093031664	1.3882270356878226	1.1391061062296561	0.26157539475144437	1.1803828889423273	0.8636043801382689	0.46489972621535414	1.5784776386908066	1.5929216310349026	1.0083722890300724	0.6891828409856369	0.7587686308192322	0.3216425214115734	2.0392605169643394	0.561878181616545	0.5305160348350301	3.046052784301673	0.12933219020689807	0.09724950936411642	1.1708508322309392	1.6672251207798678	0.7127036758000712	0.5597287647520339	0.9186269793499405	0.7485640068127865	2.6269485592210438	1.929209402898336	0.9446004899893701	1.5867512828612875	2.010045206384279	1.067934692281263	0.9419623217715714	0.4172567267600018	0.9995541017157679	0.9778615777684476	0.3730753574572755	0.9084818637275017	1.580721672812469	1.0233357376134353	0.9861272313237932	0.794312871394488	0.4757056845849884	1.8956926801000975	1.1642509570076456	0.9402269181109991	0.5301255953552964	1.2271810750153236	2.0544931897707155	0.8840275231409743	1.4019009824306936	0.5802175249158679	0.04787352567355181	1.1133264688225113	1.3868210625317603	1.2027202496307003	1.8641408246466775	1.208449428359971	1.2350936638245635	1.405350626235977	0.4288380644519513	1.7090758108378221	1.06872878767606	0.856565387595576	1.2448254098959957	0.7635467694327812	1.6014002262355835	0.7223695673595845	0.9568667880662538	0.6469837950757862	1.0638226474595238	0.8699084073208502	0.07755026121399627	0.6313462090475348	1.2332449650093014	0.6360541863063333	1.737135158954074	0.9077245447648261	0.1942161439967473	2.6545902734806606	1.126904204645018	1.4968974755581557	1.4430990324636679	1.358835322584262	1.160042078003189	1.6238383305076551	1.0386398132280628	1.6142822864866482	0.965694389577535	0.8601627023340395	0.8368029063119169	0.9482478770903584	1.7037796430118677	0.17059233161096907	0.6973600634897961	1.0284676939347481	2.095820188460359	1.1776812328582407	0.7556387114295313
Van_Delden_Kohler_0311_PT5_3.CEL	0.6131084960115165	0.5586119013700362	1.7965729097872922	1.3878900561988181	1.1395857393483197	0.2616488190760419	1.180232273961724	0.8635688219890998	0.46508979198642963	1.577989393533862	1.5924778622712137	1.0080579304949526	0.6889575117884801	0.7587371471210631	0.32174014173616805	2.0401445331249533	0.5618609162021994	0.5304967285589903	3.0451181676316925	0.12934239336709613	0.09729326617372906	1.1713594783496784	1.6666923800918048	0.7126665081566367	0.5595589889431485	0.918415831309153	0.7484603618889677	2.6261098806575136	1.9286209136158006	0.9449169536894028	1.5873137446503516	2.0109386000976874	1.0679077595668787	0.9418614327000024	0.4174162561571192	0.999695848210728	0.9779953131540202	0.37306784393232184	0.9087735821708737	1.5804090175471428	1.0231513155981133	0.9861760060810443	0.794165377799315	0.47575603247456544	1.8952812351867565	1.164085758975553	0.940628736679328	0.5302542974829403	1.2269409139744605	2.055413988903721	0.8839666322027551	1.4015469893816186	0.5803625305888709	0.04786394870422607	1.1130221193896603	1.3868501272040656	1.2023843035862898	1.86496157103272	1.2084869615365859	1.234949065788039	1.4051379663040247	0.4288443032038607	1.7086901063500102	1.068761205301936	0.8565309815457502	1.2453771927575912	0.7635447245521361	1.601079245999919	0.7226250578285878	0.9567043267485483	0.6471760731838068	1.0636233648937015	0.8698359532858989	0.07756902895057549	0.6313809519237465	1.2329680592717729	0.6360588783361674	1.7377870711140833	0.9074283863372737	0.1942529671586506	2.65380497041661	1.1268621587603438	1.4965320189292353	1.4428244041318181	1.3585232223169585	1.159947138893179	1.6245682294587647	1.0384371241226535	1.6149846460531212	0.9661250680430366	0.8602761094816964	0.8366219291119072	0.9481551579724388	1.7035607632744902	0.17066137336497475	0.6974694019278116	1.0286627470328815	2.096743475515534	1.1776070525880606	0.7558162361590834
GSM567695.CEL	0.6132358850691262	0.5585977550871057	1.7947714670103927	1.3867293490700257	1.1412378089792716	0.2619017250829891	1.1797134890285346	0.8634463439197394	0.4657444629756897	1.5763076602154977	1.5909493254185079	1.0069751399850966	0.6881813778871623	0.7586287032718141	0.32207638952088286	2.0431894776781787	0.5618014464416751	0.5304302291637424	3.0418989324350934	0.12937753758555617	0.09744398407350596	1.1731114816475572	1.6648573843884766	0.7125384862736955	0.558974205601432	0.9176885436131076	0.7481033627069253	2.6232210989386884	1.9265938949759565	0.9460069953228487	1.589251113034905	2.01401584511054	1.0678149913284445	0.941513925897932	0.4179657463027456	1.0001840861378133	0.9784559572598814	0.37304196401303724	0.9097783901424881	1.5793320938554638	1.0225160842120042	0.9863440080226867	0.7936573443048299	0.4759294529831086	1.8938640360408052	1.1635167435316787	0.942012778414683	0.5306976048114915	1.2261136926114882	2.0585856303618493	0.8837568967488887	1.4003276799903603	0.5808619945736591	0.047830961365437435	1.111973804676508	1.386950238853117	1.2012271560999865	1.8677885863624226	1.2086162424782594	1.234451005884455	1.4044054709828555	0.42886579223821525	1.7073615686697687	1.0688728660132867	0.8564124718185726	1.2472777781697533	0.7635376810743583	1.599973647410408	0.7235050805551542	0.9561447377653407	0.6478383644447666	1.0629369471669796	0.8695863893877336	0.0776336733765706	0.6315006218306985	1.2320142728425076	0.6360750397722627	1.740032546331893	0.9064082850868156	0.19437980249409528	2.6511000376404352	1.1267173340464662	1.495273223874066	1.4418784620998908	1.3574482102851348	1.1596201264031454	1.6270823258459195	1.0377389727595774	1.6174038845598622	0.9676085160908756	0.8606667341014033	0.835998563200763	0.9478357921218269	1.702806844179079	0.1708991838509943	0.6978460121031989	1.0293345965931187	2.09992368648336	1.1773515427685517	0.7564277102275405
GSM617289.CEL	0.6133077982468091	0.5585897692822257	1.793754523507304	1.3860741111747392	1.1421704289322285	0.26204449460303997	1.1794206265662504	0.8633772030741328	0.46611403530833667	1.57535829463255	1.590086441711335	1.0063638872779195	0.6877432377815794	0.7585674849698186	0.32226620681870577	2.0449083979904836	0.5617678748026693	0.530392689182554	3.040081622243464	0.12939737706371912	0.09752906675886391	1.1741005157673279	1.663821499717243	0.7124662158559061	0.5586440859730435	0.9172779779782431	0.747901830910611	2.6215903350651573	1.9254496102599152	0.9466223414062457	1.5903447887358628	2.0157529995532792	1.0677626221615863	0.9413177527032148	0.41827594235269605	1.0004597043224581	0.9787159982873838	0.373027354381183	0.9103456204490448	1.5787241530617737	1.022157485848878	0.9864388478284527	0.7933705512031044	0.4760273516572862	1.8930640042648648	1.1631955251359432	0.942794092297545	0.530947858948577	1.22564671280981	2.0603760731204708	0.8836384977023511	1.3996393601727144	0.5811439500489427	0.047812339480637386	1.1113820141126314	1.3870067534937105	1.2005739276802991	1.8693844821130616	1.2086892236550106	1.2341698430356578	1.403991965559615	0.42887792314470574	1.7066115877212455	1.0689359002858234	0.8563455711661336	1.2483506892895224	0.7635337049175482	1.5993495191743936	0.724001867578216	0.955828840758691	0.6482122385436956	1.0625494532889914	0.869445506541995	0.07767016619769687	0.6315681774233328	1.2314758450195353	0.6360841631636068	1.7413001533096892	0.905832421477686	0.19445140308668504	2.6495730594603364	1.1266355781595998	1.4945626137622765	1.4413444625657381	1.3568413486542665	1.1594355225781263	1.6285015738064106	1.0373448550546152	1.6187695837168934	0.9684459464404624	0.860887247999625	0.8356466630896331	0.9476555049480944	1.7023812446897337	0.1710334317060054	0.6980586146215627	1.0297138665061558	2.101718966868423	1.1772073033543127	0.7567728972016696
GSM546274.CEL	0.6133427275045409	0.5585858904627126	1.7932605795200898	1.3857558527684573	1.142623415766522	0.26211383979849323	1.1792783790845691	0.8633436203776953	0.46629354186990796	1.5748971742065467	1.5896673267678512	1.0060669931058621	0.6875304268731536	0.7585377503659922	0.32235840379193403	2.0457433021421743	0.5617515685780095	0.5303744554774054	3.039198928721816	0.12940701338168398	0.09757039263460919	1.1745809037683592	1.6633183557340723	0.7124311130815513	0.5584837421535405	0.917078560384166	0.7478039440381155	2.6207982497551567	1.9248938148264096	0.94692122378961	1.5908760026477564	2.0165967602826096	1.0677371857091125	0.9412224685800664	0.41842660900552914	1.0005935760121427	0.9788423039293135	0.37302025827428237	0.9106211323122293	1.5784288675334102	1.0219833095010737	0.9864849128769675	0.7932312516965521	0.47607490244188677	1.8926754174022649	1.1630395047723003	0.9431735876120778	0.5310694109580185	1.2254198940489949	2.061245716746087	0.883580989594033	1.3993050334041435	0.5812808998512233	0.04780329456516308	1.1110945729816057	1.387034203461999	1.2002566453050223	1.8701596314776576	1.208724671655147	1.2340332782233847	1.4037911200683266	0.4288838152992868	1.706247311260534	1.068966516932484	0.8563130765635204	1.248871817547696	0.7635317736413834	1.599046371174044	0.7242431641322746	0.955675405069747	0.6483938345346039	1.0623612419768258	0.8693770777312076	0.07768789128224393	0.6316009901397551	1.2312143229340915	0.6360885945251168	1.7419158481274757	0.9055527162961087	0.1944861805173715	2.6488313843442888	1.1265958681574075	1.4942174602794074	1.4410850913634357	1.3565465872907019	1.159345857863117	1.6291909228157917	1.037153426455062	1.6194329233074514	0.9688526983245473	0.8609943547501898	0.8354757401785129	0.9475679368922814	1.702174524937766	0.17109863780701076	0.6981618787019108	1.0298980833210596	2.102590960198311	1.177137244210254	0.7569405594462466
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.6135235377798578	0.5585658118675855	1.7907036929980387	1.3841083974888804	1.144968288791099	0.2624728031631925	1.1785420391793973	0.8631697805373129	0.4672227523062772	1.572510197883707	1.587497790589817	1.0045301291563886	0.6864288174648314	0.7583838300638324	0.32283565871217446	2.0500651589273975	0.5616671598856524	0.530280069238989	3.034629691668578	0.1294568954982079	0.0977843148149377	1.177067618126639	1.6607138457035417	0.7122494046025379	0.5576537270878783	0.9160462810736498	0.7472972355216683	2.616698043444565	1.922016756111792	0.9484683796564365	1.5936258158387357	2.020964462881497	1.0676055146610124	0.9407292331190632	0.4192065305025473	1.0012865588763926	0.9794961213698906	0.3729835254856203	0.9120473113687144	1.5769003306807041	1.0210816907594995	0.9867233672457505	0.7925101718979282	0.476321047679819	1.8906639089370434	1.1622318699487366	0.9451380339461302	0.5316986213598333	1.224245773404776	2.0657474013963344	0.8832833005627387	1.3975744007197766	0.5819898164747936	0.04775647382623726	1.109606642421002	1.3871762974154913	1.1986142424212372	1.8741721693649775	1.2089081671852642	1.2333263544892656	1.4027514492898931	0.42891431586417716	1.7043616448756755	1.0691250031034332	0.8561448692088167	1.2515694226488294	0.763521776447118	1.5974771344663505	0.7254922286474013	0.9548811497387425	0.6493338608404824	1.0613869716550268	0.8690228580047794	0.0777796446610757	0.6317708442012353	1.2298605615506184	0.6361115333376391	1.7451029742430768	0.904104830650297	0.19466620486445427	2.6449921249200408	1.1263903104990005	1.4924307834269086	1.4397424639632805	1.3550207637616616	1.158881711103069	1.632759317687883	1.036162501939728	1.6228666811879868	0.9709582374892223	0.8615487896942899	0.8345909627562436	0.9471146434268967	1.7011044462216984	0.17143617527103855	0.6986964221766541	1.030851676245267	2.107104808023612	1.176774585111596	0.757808458124057
GSM1267111_HZI1977_G1a.CEL	0.6140906245524431	0.5585028380919597	1.7826843670879693	1.3789413786574805	1.152322663277273	0.26359864280702194	1.176232609476812	0.8626245555833861	0.4701370941294352	1.565023772143891	1.580693336213255	0.9997099649512218	0.6829737697750935	0.7579010800252399	0.3243325036892922	2.0636200733901435	0.5614024235323507	0.5299840396730464	3.0202989027288774	0.12961334395457846	0.09845525256233167	1.1848668586139717	1.6525451551532417	0.7116795007365417	0.555050498018301	0.9128086777815759	0.7457080133564471	2.603838305470437	1.9129932537795822	0.953320823056938	1.6022502299377162	2.0346631664870976	1.067192546373789	0.9391822673550075	0.4216526479250135	1.0034600051324496	0.9815467306153371	0.3728683181029983	0.9165203275004177	1.5721062832790356	1.0182538865245614	0.9874712468569332	0.7902486034386076	0.4770930486533337	1.8843550869324848	1.159698833456651	0.95129925199384	0.5336720539837068	1.2205633041115433	2.0798663214357473	0.882349639510043	1.3921465073006258	0.5842132367941731	0.04760962696324264	1.1049399511172902	1.3876219557241718	1.193463069740274	1.8867569472842995	1.2094836758933596	1.2311091845958917	1.3994906636666242	0.4290099767267878	1.6984475093958915	1.069622073366865	0.855617309778155	1.2600300931932937	0.7634904216105588	1.5925554375194944	0.7294097491721168	0.9523900762005919	0.652282125163465	1.0583313056457488	0.8679118961355269	0.07806741662195715	0.6323035683031506	1.2256146735751794	0.6361834777950958	1.7550989606965532	0.8995637347611605	0.19523082668030484	2.6329508112712636	1.1257456069339968	1.4868271151167987	1.4355314962082493	1.3502352263296722	1.1574259780829186	1.643951101604896	1.0330546023234537	1.6336361945405757	0.9775619739602484	0.8632876992916951	0.8318159790227626	0.9456929502854629	1.697748290248577	0.1724948154991257	0.700372944892894	1.0338424904166454	2.1212618762029662	1.1756371543021689	0.760530503977189
GSM1112049_PGAS_37_1B.CEL	0.6141419911079309	0.5584971339456167	1.7819579788714774	1.378473351589419	1.1529888203865277	0.2637006210356297	1.1760234220037518	0.8625751692650957	0.47040107436704015	1.5643456538703568	1.5800769907081316	0.9992733558746668	0.6826608125568201	0.7578573526666718	0.3244680874734514	2.0648478736132185	0.5613784437902039	0.529957225400769	3.019000824020571	0.12962751501040914	0.09851602590901593	1.185573311556665	1.6518052375309318	0.7116278790095493	0.5548146982837379	0.9125154166138156	0.7455640620733655	2.602673474132201	1.9121759075538383	0.9537603559736502	1.6030314268669716	2.035903991089054	1.0671551398260333	0.9390421436444952	0.421874216532121	1.0036568752643387	0.9817324742064103	0.37285788265167386	0.916925492005101	1.5716720398549713	1.0179977448366142	0.9875389895753375	0.7900437512230893	0.4771629762777463	1.883783635663956	1.1594693917454113	0.9518573333387413	0.5338508069387679	1.2202297471103447	2.0811452091204767	0.8822650687625162	1.3916548502880213	0.5844146335622329	0.0475963256169569	1.1045172435716641	1.3876623233245957	1.192996478011926	1.8878968728204701	1.2095358053053247	1.2309083539896077	1.399195302650024	0.4290186416599953	1.6979118087183749	1.0696670978472484	0.8555695235978414	1.2607964582788431	0.7634875814985517	1.5921096316366272	0.7297645970457323	0.9521644354815565	0.6525491780912713	1.0580545243043287	0.867811265531428	0.07809348292276164	0.6323518222978892	1.2252300822730564	0.6361899945031987	1.7560043942521217	0.8991524036117822	0.1952819699607261	2.6318601125711933	1.1256872098719493	1.4863195364655204	1.4351500679695688	1.3498017537361948	1.1572941182079048	1.6449648501481038	1.0327730896770522	1.6346116939384552	0.9781601384956675	0.8634452092189964	0.8315646218005269	0.9455641737327967	1.6974442906133305	0.17259070682413363	0.7005248038345825	1.0341133974973862	2.122544219335154	1.1755341261491412	0.7607770661015669
GSM823342.CEL	0.6143515666543211	0.5584738610285377	1.7789943149481908	1.3765638011517274	1.155706741392288	0.2641166922083493	1.175169937113666	0.8623736730864706	0.4714781137364682	1.5615789313143378	1.577562301047228	0.9974919908423224	0.6813839471062647	0.7576789450437136	0.32502126931282105	2.069857298523364	0.5612806064422445	0.5298478231698771	3.013704662890681	0.12968533291819825	0.09876398116348763	1.1884556395628532	1.6487863736319077	0.7114172623634203	0.5538526353667201	0.9113189110493534	0.7449767408383924	2.5979209622721964	1.908841134952804	0.9555536502738357	1.6062187103383343	2.0409665554650376	1.0670025211111898	0.9384704389056051	0.4227782164491194	1.0044601054024467	0.9824903080579884	0.3728153060102701	0.9185785631842088	1.569900326684789	1.0169526867497893	0.9878153798664268	0.7892079541837752	0.4774482809853496	1.8814521144883578	1.1585332695635535	0.9541343052259387	0.5345801189954168	1.2188688345454544	2.086363070874173	0.881920020112607	1.3896488896765962	0.5852363323759167	0.047542056124111054	1.10279259678551	1.3878270231343255	1.1910927837602656	1.892547769008046	1.2097484933061424	1.2300889651159697	1.397990229702294	0.42905399458748184	1.6957261499541065	1.0698507977272125	0.8553745559821622	1.2639232278278845	0.7634759938415624	1.590290743634528	0.7312123763700837	0.9512438213478921	0.6536387540367214	1.0569252564313345	0.8674006926667042	0.07819983343004393	0.6325486985964232	1.223660949760394	0.6362165826722587	1.7596985631588415	0.8974741725223185	0.1954906345448448	2.6274100618749054	1.1254489498587958	1.484248615568306	1.433593840755753	1.3480331855548071	1.1567561299178493	1.6491009442043916	1.0316245180797332	1.6385917314818035	0.9806006498001772	0.8640878497223853	0.8305390843338056	0.9450387653979189	1.6962039721015245	0.17298194343016587	0.7011443883166713	1.0352186983868088	2.127776179314481	1.1751137712847877	0.7617830395690288
GSM854795.CEL	0.6143597853031991	0.5584729483651228	1.7788780928335524	1.3764889168208376	1.1558133265297683	0.2641330087249265	1.1751364671179765	0.8623657712755441	0.4715203505744849	1.5614704323905726	1.5774636857664084	0.9974221333900738	0.6813338739513412	0.7576719486663428	0.3250429627182865	2.0700537465590556	0.561276769683501	0.5298435328863128	3.0134969702973526	0.12968760028713117	0.09877370489895708	1.1885686720336837	1.6486679868123384	0.7114090028871015	0.55381490740919	0.9112719892625119	0.7449537086330994	2.597734589258079	1.9087103595566854	0.9556239755405095	1.6063437018470148	2.04116508740135	1.066996536063549	0.9384480191119231	0.42281366742625653	1.0044916046235488	0.98252002703256	0.37281363633805814	0.918643389504958	1.569830847736939	1.0169117040797178	0.9878262187013714	0.7891751778292924	0.4774594694052556	1.8813606822853934	1.1584965588897551	0.9542235982411227	0.5346087194682265	1.2188154654252625	2.0865676929037296	0.8819064887930026	1.3895702245545793	0.5852685558588062	0.04753992790870534	1.1027249635782097	1.3878334819503935	1.19101812908373	1.8927301570938329	1.209756834012057	1.2300568322189642	1.397942971939638	0.429055380976795	1.6956404378457042	1.0698580016440737	0.855366910193312	1.264045846241572	0.7634755394236412	1.5902194146932693	0.7312691520298622	0.9512077188328465	0.6536814825051704	1.0568809714167073	0.8673845917700483	0.07820400403817263	0.6325564192355814	1.2235994151520546	0.6362176253455551	1.7598434325277321	0.8974083595384181	0.19549881746971218	2.6272355500828946	1.125439606328868	1.4841674029841014	1.4335328122375643	1.347963829939851	1.1567350323378471	1.6492631439713044	1.031579476056309	1.6387478113854639	0.980696356125844	0.8641130513107534	0.8304988671782481	0.9450181611494924	1.6961553321598852	0.1729972860421671	0.7011686857473414	1.035262043519727	2.1279813542156307	1.1750972867803033	0.7618224895089292
