	0	1
0	0.7002791166305542	0.5983182191848755
1	0.6816788911819458	0.5866092443466187
2	0.6630785465240479	0.5749005675315857
3	0.6444777250289917	0.56319260597229
4	0.6258776187896729	0.5514838099479675
5	0.6072767972946167	0.539775550365448
6	0.5886766910552979	0.5280672311782837
7	0.5700759887695312	0.5163589119911194
8	0.5514758825302124	0.5046507120132446
9	0.5328749418258667	0.49294155836105347
10	0.5142747163772583	0.4812335968017578
11	0.495674729347229	0.46952515840530396
12	0.47707390785217285	0.45781612396240234
13	0.4585578441619873	0.44448912143707275
14	0.4405374526977539	0.4304921627044678
15	0.42315149307250977	0.4160940647125244
16	0.40622425079345703	0.4014030694961548
17	0.3892971873283386	0.38671326637268066
18	0.3723701238632202	0.37202298641204834
19	0.3554431200027466	0.357332706451416
20	0.33851611614227295	0.3426421880722046
21	0.32158923149108887	0.32795250415802
22	0.30466169118881226	0.31326186656951904
23	0.2877352833747864	0.2985715866088867
24	0.27080774307250977	0.28388094902038574
25	0.2538806200027466	0.26919126510620117
26	0.2370610237121582	0.2543649673461914
27	0.22105181217193604	0.23851442337036133
28	0.20504295825958252	0.2226639986038208
29	0.18903416395187378	0.20681321620941162
30	0.17302560806274414	0.19096314907073975
31	0.15716874599456787	0.17423486709594727
32	0.14239317178726196	0.1542578935623169
33	0.1280270218849182	0.13403034210205078
34	0.11402350664138794	0.11359024047851562
35	0.10009574890136719	0.09222590923309326
36	0.08624237775802612	0.06958305835723877
37	0.0724022388458252	0.0460662841796875
38	0.058605968952178955	0.022667646408081055
39	0.044961631298065186	0.0
40	0.031807899475097656	0.0
41	0.019299209117889404	0.0
42	0.006790339946746826	0.0
43	0.0	0.0
44	0.0	0.0
45	0.0	0.0
46	0.0	0.0
47	0.0	0.0
48	0.0	0.0
49	0.0	0.0
50	0.0	0.0
51	0.0	0.0
52	0.0	0.0
53	0.0	0.0
54	0.0	0.0
55	0.0	0.0
56	0.0	0.0
57	0.0	0.0
58	0.0	0.0
59	0.0	0.0
60	0.0	0.0
61	0.0	0.0
62	0.0	0.0
63	0.0	0.0
64	0.0	0.0
65	0.0	0.0
66	0.0	0.0
67	0.0	0.0
68	0.0	0.0
69	0.0	0.0
70	0.0	0.0
71	0.0	0.0
72	0.0	0.0
73	0.0	0.0
74	0.0	0.0
75	0.0	0.0
76	0.0	0.0
77	0.0	0.0
78	0.0	0.0
79	0.0	0.0
80	0.0	0.0
81	0.0	0.0
82	0.0	0.0
83	0.0	0.0
84	0.0	0.0
85	0.0	0.0
86	0.0	0.0
87	0.0	0.0
88	0.0	0.0
89	0.0	0.0
90	0.0	0.0
91	0.0	0.0
92	0.0	0.0
93	0.0	0.0
94	0.0	0.0
95	0.0	0.0
96	0.0	0.0
97	0.0	0.0
98	0.0	0.0
99	0.0	0.0
