loss	val_loss	learning_rate	batch_size	epochs	kappa
138.1071931639714	136.30683924570806	0.001	100	100	0.01
135.47390490859303	131.88325756938517	0.001	100	100	0.01
132.94922171066057	130.7617688860212	0.001	100	100	0.01
130.7845567731715	130.98875876034006	0.001	100	100	0.01
128.93278116254663	126.90913493693375	0.001	100	100	0.01
127.51534501830143	128.59411595448725	0.001	100	100	0.01
127.05664406961469	122.07823591472722	0.001	100	100	0.01
126.65787397925533	135.2196630910665	0.001	100	100	0.01
125.41135025024414	132.4034663609096	0.001	100	100	0.01
125.83325440136355	126.8631740538012	0.001	100	100	0.01
125.04810042879474	120.82049669538226	0.001	100	100	0.01
124.77893450722766	124.42234827891117	0.001	100	100	0.01
125.12620786410659	124.00071908646271	0.001	100	100	0.01
124.89575713428098	120.65718835141479	0.001	100	100	0.01
123.80640955113653	119.69818147290654	0.001	100	100	0.01
123.5779248992009	120.66245680095768	0.001	100	100	0.01
122.97795278634598	122.34764900528083	0.001	100	100	0.01
123.3689424884853	119.2772721362715	0.001	100	100	0.01
123.50790177530317	118.81004782284008	0.001	100	100	0.01
122.46838720520931	120.17150917373786	0.001	100	100	0.01
122.15262583832242	120.9086893546481	0.001	100	100	0.01
121.8359363612844	121.02500614198316	0.001	100	100	0.01
121.52317084127398	119.28991583816143	0.001	100	100	0.01
122.3185151797622	117.77559931137982	0.001	100	100	0.01
121.17085140854564	118.3597902570452	0.001	100	100	0.01
121.26265332236218	118.31103849010307	0.001	100	100	0.01
120.77056378037182	117.05762327819312	0.001	100	100	0.01
120.2586784362793	119.04583977450844	0.001	100	100	0.01
120.68049553259095	117.93756475368468	0.001	100	100	0.01
120.23532255372005	115.66919329987854	0.001	100	100	0.01
119.48239121508243	117.46534427674878	0.001	100	100	0.01
119.99369726608049	116.94459751674107	0.001	100	100	0.01
119.920895590711	117.52401509004481	0.001	100	100	0.01
120.51342383427406	117.35593927207114	0.001	100	100	0.01
119.16921703851045	117.71353636669511	0.001	100	100	0.01
119.27861384491422	116.08820798216748	0.001	100	100	0.01
119.19511672632018	115.78339700137867	0.001	100	100	0.01
119.08352789238317	117.34142681730896	0.001	100	100	0.01
119.13027208242843	117.50908135165687	0.001	100	100	0.01
119.76507107179556	115.75533185686383	0.001	100	100	0.01
118.8715165835708	116.38718401484128	0.001	100	100	0.01
118.88006187552837	116.36892571970195	0.001	100	100	0.01
117.96929564404843	116.07308658631909	0.001	100	100	0.01
118.88206000826251	116.50321492427537	0.001	100	100	0.01
118.53557151111204	115.63731063714549	0.001	100	100	0.01
118.24153308014371	116.18841527089351	0.001	100	100	0.01
118.29360808187457	115.0762904832343	0.001	100	100	0.01
118.43706503910805	116.81827391295874	0.001	100	100	0.01
118.03235136572994	116.98890660390133	0.001	100	100	0.01
118.51128797388789	116.14158700894909	0.001	100	100	0.01
118.30126309750685	116.17027975130482	0.001	100	100	0.01
118.76035434096607	115.98241463028083	0.001	100	100	0.01
118.19147038815626	116.45823913061318	0.001	100	100	0.01
117.62422305434498	115.50202134076287	0.001	100	100	0.01
117.71657707442098	116.50662590475643	0.001	100	100	0.01
117.69321979693513	117.14988708496094	0.001	100	100	0.01
117.41587408265072	115.30344756310727	0.001	100	100	0.01
117.58908342959276	115.73513005360836	0.001	100	100	0.01
117.48555243193213	115.81397170379383	0.001	100	100	0.01
117.3160572052002	115.31160851486591	0.001	100	100	0.01
117.71451238375991	115.97911302582557	0.001	100	100	0.01
117.62539203131377	115.22926587016643	0.001	100	100	0.01
117.6265714844661	115.88793592693425	0.001	100	100	0.01
116.67233791635998	115.09189874985638	0.001	100	100	0.01
117.45444542614382	116.65223148890904	0.001	100	100	0.01
117.62402409226146	114.5247044282801	0.001	100	100	0.01
117.26656688860993	114.48620336196002	0.001	100	100	0.01
117.11437165559228	116.19012765323414	0.001	100	100	0.01
116.97227771246611	114.83052511776195	0.001	100	100	0.01
116.88614392636427	115.06556509322479	0.001	100	100	0.01
117.09598304976278	115.07570148115398	0.001	100	100	0.01
116.7462601448173	114.39041451846852	0.001	100	100	0.01
116.89558043408749	115.20529687705161	0.001	100	100	0.01
