loss	val_loss	learning_rate	batch_size	epochs	kappa
3750.7107835456504	3612.579688320641	0.001	100	200	0.01
3587.9292229040343	3546.341515805541	0.001	100	200	0.01
3522.684541161381	3636.8374844078257	0.001	100	200	0.01
3502.7482181378264	3544.994532480961	0.001	100	200	0.01
3486.084990088619	3526.485052028624	0.001	100	200	0.01
3481.1011106576493	3508.280296005121	0.001	100	200	0.01
3474.342215011369	3494.071418313419	0.001	100	200	0.01
3470.1825825705455	3490.5472730107667	0.001	100	200	0.01
3465.056195159457	3487.1868024553573	0.001	100	200	0.01
3461.493349900886	3485.539497439601	0.001	100	200	0.01
3457.062944554571	3487.433125984769	0.001	100	200	0.01
3457.355855002332	3472.2528414686185	0.001	100	200	0.01
3452.9069368732507	3481.356143727022	0.001	100	200	0.01
3450.5474279602963	3471.81669962907	0.001	100	200	0.01
3447.5606006223766	3467.1648400571166	0.001	100	200	0.01
3444.692075814774	3469.773985277705	0.001	100	200	0.01
3443.5101946930386	3484.1980657497375	0.001	100	200	0.01
3442.4942781818445	3468.66402967437	0.001	100	200	0.01
3438.3836961433067	3466.744331423976	0.001	100	200	0.01
3438.530527598822	3472.777290408351	0.001	100	200	0.01
3436.465983376574	3467.9689531085874	0.001	100	200	0.01
3432.738818723764	3467.0177114791227	0.001	100	200	0.01
3430.80164758483	3464.540995108981	0.001	100	200	0.01
3430.690688403685	3462.4208574054624	0.001	100	200	0.01
3428.4004270638993	3460.0499154740023	0.001	100	200	0.01
3426.5060570560286	3449.316964285714	0.001	100	200	0.01
3426.0215517869638	3448.4464675518643	0.001	100	200	0.01
3423.430497354536	3452.345951368829	0.001	100	200	0.01
3423.256898794601	3441.2968626903885	0.001	100	200	0.01
3420.7877743849112	3442.9428793001575	0.001	100	200	0.01
3418.3041664237408	3436.592018448004	0.001	100	200	0.01
3416.9960053856694	3436.8622780166756	0.001	100	200	0.01
3416.875293333139	3435.4471035484507	0.001	100	200	0.01
3414.7489787998484	3433.306829372374	0.001	100	200	0.01
3414.691040950035	3436.409083262211	0.001	100	200	0.01
3413.675896032533	3436.802945689995	0.001	100	200	0.01
3412.478960179571	3435.745718306854	0.001	100	200	0.01
3411.819671175373	3438.5189034598216	0.001	100	200	0.01
3409.0837356795128	3435.2477617023374	0.001	100	200	0.01
3409.330108187092	3435.8376177619484	0.001	100	200	0.01
3406.534329086987	3434.10534975709	0.001	100	200	0.01
3407.3045317237056	3432.9505297236083	0.001	100	200	0.01
3405.311733872143	3427.100546957064	0.001	100	200	0.01
3406.5722191654036	3422.9918920693276	0.001	100	200	0.01
3404.5542784733557	3422.7291967568276	0.001	100	200	0.01
3404.7799318228194	3423.7948418625265	0.001	100	200	0.01
3403.9902790126516	3422.4580201221115	0.001	100	200	0.01
3400.4730224609375	3419.7167455849526	0.001	100	200	0.01
3402.7816162109375	3419.092036912421	0.001	100	200	0.01
3399.1307054206504	3417.939323874081	0.001	100	200	0.01
3398.8657782255714	3419.707394383535	0.001	100	200	0.01
3399.0265193199043	3418.2942694655985	0.001	100	200	0.01
3398.8019764458954	3418.9777380678834	0.001	100	200	0.01
3397.6271626486705	3422.046557001707	0.001	100	200	0.01
3394.8768693155316	3424.7728712578783	0.001	100	200	0.01
3394.8027407518075	3420.9099244189865	0.001	100	200	0.01
3394.3310000291513	3417.749854336266	0.001	100	200	0.01
3392.444158297866	3413.3424780068276	0.001	100	200	0.01
3393.037778939774	3416.5949194130776	0.001	100	200	0.01
3393.3738439759213	3411.190298384979	0.001	100	200	0.01
3392.6048583984375	3407.12266732865	0.001	100	200	0.01
3390.6258390056555	3410.1835814403885	0.001	100	200	0.01
3389.9625808943565	3414.6380974264707	0.001	100	200	0.01
3390.837001515858	3410.2092941668857	0.001	100	200	0.01
3389.3615695327076	3409.423545003939	0.001	100	200	0.01
3387.6532365030316	3412.3713317358192	0.001	100	200	0.01
3387.5682072425957	3409.0237719111083	0.001	100	200	0.01
3387.541842788013	3406.3772588136817	0.001	100	200	0.01
3385.2952562019004	3405.7561855797007	0.001	100	200	0.01
3386.1638511543842	3407.801811154149	0.001	100	200	0.01
3383.6520340193565	3412.6617421382616	0.001	100	200	0.01
3386.541905645114	3402.1853170955883	0.001	100	200	0.01
3385.7312075486825	3403.5023408777574	0.001	100	200	0.01
3384.987706426364	3405.899586397059	0.001	100	200	0.01
3382.298617690357	3406.841325006565	0.001	100	200	0.01
3382.8560699918376	3403.35370026917	0.001	100	200	0.01
3380.9272725119517	3404.623647994354	0.001	100	200	0.01
3381.142231955457	3402.1745195148374	0.001	100	200	0.01
3379.973694758629	3404.6279604615283	0.001	100	200	0.01
3380.1568302894707	3405.605731355042	0.001	100	200	0.01
3380.742919921875	3402.5372509355307	0.001	100	200	0.01
3378.7804638307484	3403.4744862788866	0.001	100	200	0.01
3378.7336207147855	3400.4128664160976	0.001	100	200	0.01
3380.5540261339784	3403.9484760701157	0.001	100	200	0.01
3377.531834844333	3398.3637592732407	0.001	100	200	0.01
3378.8703640610424	3397.6679584919907	0.001	100	200	0.01
3377.1973585441933	3397.0562733882616	0.001	100	200	0.01
3376.445614942864	3398.9642549402574	0.001	100	200	0.01
3375.322341235716	3394.5933827632616	0.001	100	200	0.01
3374.6296696449394	3392.42138671875	0.001	100	200	0.01
3373.498118841826	3397.4912765887607	0.001	100	200	0.01
3374.9041274341184	3391.465055064995	0.001	100	200	0.01
3373.7546650900767	3394.8903336725316	0.001	100	200	0.01
3372.517363135494	3401.304892660189	0.001	100	200	0.01
3372.387305416278	3397.721417082458	0.001	100	200	0.01
3373.4696555066466	3394.765850676208	0.001	100	200	0.01
3372.937059089319	3397.0284105829833	0.001	100	200	0.01
3371.0352172851562	3390.401502593225	0.001	100	200	0.01
3372.6066958299325	3392.596718667936	0.001	100	200	0.01
3371.9898827396223	3392.3824021796217	0.001	100	200	0.01
3370.2843755465833	3390.2237107733717	0.001	100	200	0.01
3370.329856758687	3395.168832474396	0.001	100	200	0.01
3369.052437397971	3394.2618008140757	0.001	100	200	0.01
3369.7620412342585	3391.569655987395	0.001	100	200	0.01
3367.4217675052473	3391.1605829831933	0.001	100	200	0.01
3367.989756114447	3387.170580439207	0.001	100	200	0.01
3366.672501749067	3389.66380194656	0.001	100	200	0.01
3367.4781020434934	3391.9660541951157	0.001	100	200	0.01
