	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3675.515635315801	3567.588850635593	0.001	50	100	0.01
1	3521.164737611869	3602.8568839380296	0.001	50	100	0.01
2	3495.1653863611355	3596.0940975900426	0.001	50	100	0.01
3	3481.515174543354	3507.128285553496	0.001	50	100	0.01
4	3474.321990536972	3472.4469470007944	0.001	50	100	0.01
5	3469.483665502127	3477.3593543101165	0.001	50	100	0.01
6	3465.1733673525528	3456.3903725834216	0.001	50	100	0.01
7	3462.7182399409476	3445.983183262712	0.001	50	100	0.01
8	3454.6435099856953	3449.728259070445	0.001	50	100	0.01
9	3453.6156504456426	3446.795149463718	0.001	50	100	0.01
10	3450.7847504951583	3433.984648106462	0.001	50	100	0.01
11	3444.9037283597418	3439.892143637447	0.001	50	100	0.01
12	3445.4095636645393	3432.6796543961864	0.001	50	100	0.01
13	3441.974464953785	3432.8081716763772	0.001	50	100	0.01
14	3439.228779251027	3426.4071396649892	0.001	50	100	0.01
15	3437.5423543867373	3433.4215936175847	0.001	50	100	0.01
16	3435.23593841696	3426.1901524430614	0.001	50	100	0.01
17	3432.5427784807807	3426.9563443458687	0.001	50	100	0.01
18	3431.6349776720217	3415.3958388506358	0.001	50	100	0.01
19	3429.2955820862676	3422.0045103945977	0.001	50	100	0.01
20	3426.706679366564	3419.6156026549256	0.001	50	100	0.01
21	3426.8020844795333	3416.2103457693324	0.001	50	100	0.01
22	3422.877024189407	3412.9993544756358	0.001	50	100	0.01
23	3421.90419944799	3412.0250968286546	0.001	50	100	0.01
24	3419.4864920316168	3411.6493106130824	0.001	50	100	0.01
25	3419.3379742976085	3406.4177701271187	0.001	50	100	0.01
26	3419.1639134939846	3407.2739588850636	0.001	50	100	0.01
27	3416.3194482651115	3405.867990267479	0.001	50	100	0.01
28	3414.514490261884	3408.565458653337	0.001	50	100	0.01
29	3412.6630847912998	3402.3326974642478	0.001	50	100	0.01
30	3411.4289562243252	3400.457776085805	0.001	50	100	0.01
31	3408.5697886865464	3399.706989870233	0.001	50	100	0.01
32	3407.345418867371	3400.08787821107	0.001	50	100	0.01
33	3405.594746047902	3397.541963221663	0.001	50	100	0.01
34	3406.296562087368	3398.364162639036	0.001	50	100	0.01
35	3402.6510313508657	3394.967396881621	0.001	50	100	0.01
36	3402.326347243618	3392.6705342955506	0.001	50	100	0.01
37	3401.9601443295187	3391.6119364075744	0.001	50	100	0.01
38	3400.7853786128226	3394.3601570775954	0.001	50	100	0.01
39	3398.69326538659	3392.8965712725108	0.001	50	100	0.01
40	3397.481288283084	3389.953873973782	0.001	50	100	0.01
41	3397.902156919381	3389.051381256621	0.001	50	100	0.01
42	3394.839883867004	3388.639292571504	0.001	50	100	0.01
43	3392.4708922480195	3387.3027550648835	0.001	50	100	0.01
44	3392.026220473885	3387.121362718485	0.001	50	100	0.01
45	3391.8033911476673	3383.035255561441	0.001	50	100	0.01
46	3390.5617435079225	3383.39891336732	0.001	50	100	0.01
47	3386.796248028536	3382.9175590903073	0.001	50	100	0.01
48	3388.2543991160505	3379.5921568789727	0.001	50	100	0.01
49	3388.3463094648623	3381.3148917505296	0.001	50	100	0.01
50	3387.0315961524357	3379.0529164459745	0.001	50	100	0.01
51	3386.2802883381014	3379.9448159427966	0.001	50	100	0.01
52	3385.2062804889233	3378.453542935646	0.001	50	100	0.01
53	3384.070226534991	3378.2744595802437	0.001	50	100	0.01
54	3383.702273373313	3372.3868842690677	0.001	50	100	0.01
55	3382.4468105835535	3376.7212410619704	0.001	50	100	0.01
56	3383.3978162595363	3379.6604748742056	0.001	50	100	0.01
57	3382.3421510508365	3372.4552436440677	0.001	50	100	0.01
58	3380.5146484375	3375.5898230601165	0.001	50	100	0.01
59	3381.776278930091	3378.0028924457097	0.001	50	100	0.01
60	3377.5255591164173	3369.7243983381886	0.001	50	100	0.01
61	3377.7494028297388	3371.5782822431142	0.001	50	100	0.01
62	3376.875886012691	3372.485786050053	0.001	50	100	0.01
63	3375.582996350499	3371.942353846663	0.001	50	100	0.01
64	3377.614411403316	3380.408608646716	0.001	50	100	0.01
65	3374.113525390625	3368.2330342955506	0.001	50	100	0.01
66	3373.730614317415	3369.105539095604	0.001	50	100	0.01
67	3373.6742888974472	3366.818586963718	0.001	50	100	0.01
68	3372.444207563087	3368.4498849642478	0.001	50	100	0.01
69	3372.8897126247066	3366.6607190148306	0.001	50	100	0.01
70	3370.970691662999	3364.882526979608	0.001	50	100	0.01
71	3370.795282928037	3366.300636420816	0.001	50	100	0.01
72	3369.902184428184	3364.5878451072563	0.001	50	100	0.01
73	3369.9906619076437	3364.9688286215573	0.001	50	100	0.01
74	3370.171798204592	3364.143364340572	0.001	50	100	0.01
75	3366.7974698778607	3364.5691704184323	0.001	50	100	0.01
76	3369.5893291061475	3363.5171560513772	0.001	50	100	0.01
77	3366.993723408157	3361.138527045816	0.001	50	100	0.01
78	3365.855108843163	3363.9194542836335	0.001	50	100	0.01
79	3365.5957501192047	3361.3495017876057	0.001	50	100	0.01
80	3366.862418161312	3364.320200774629	0.001	50	100	0.01
81	3365.304286329959	3364.117646815413	0.001	50	100	0.01
82	3365.4803461065876	3359.7606387380824	0.001	50	100	0.01
83	3363.386181182145	3360.358928098517	0.001	50	100	0.01
84	3364.362511003521	3361.385915982521	0.001	50	100	0.01
85	3363.664616114657	3361.9829763638772	0.001	50	100	0.01
86	3361.9520968584948	3361.2735533633477	0.001	50	100	0.01
87	3362.0833837661385	3361.4961434057204	0.001	50	100	0.01
88	3363.7994424882627	3360.4234598450744	0.001	50	100	0.01
89	3362.4326618893047	3356.79541015625	0.001	50	100	0.01
90	3362.9773017990756	3359.2820486295022	0.001	50	100	0.01
91	3360.4946609998533	3356.759910454184	0.001	50	100	0.01
92	3361.896217310373	3354.371971001059	0.001	50	100	0.01
93	3361.3335499651557	3356.7523131289727	0.001	50	100	0.01
94	3360.4035827923267	3356.7906018273306	0.001	50	100	0.01
95	3357.5452611502346	3356.405463784428	0.001	50	100	0.01
96	3358.679758564407	3355.3321057335806	0.001	50	100	0.01
97	3357.74189751137	3356.2534924523306	0.001	50	100	0.01
98	3358.056473279783	3358.697307004767	0.001	50	100	0.01
99	3359.6090414557657	3354.5208760924256	0.001	50	100	0.01
