	0	1	2	3	4	5	6	7	8	9
GSM1146022_pJN105_1.CEL	0.0	1.603248119354248	1.1738531589508057	0.0	0.13571012020111084	0.0	5.073678970336914	1.9577378034591675	3.7719011306762695	2.5336241722106934
GSM1146023_pJN105_2.CEL	0.0	1.2835637331008911	2.003924608230591	0.0	1.6550214290618896	0.0	3.03025221824646	1.0299197435379028	2.908602714538574	1.041487455368042
GSM838212_PAO1-LB-1_Pae_G1a.CEL	4.465566635131836	0.5052801966667175	0.3771207332611084	4.489846229553223	0.3293578326702118	4.610389232635498	0.3506724536418915	4.334246635437012	0.0	1.1256927251815796
GSM838213_PAO1-LB-2_Pae_G1a.CEL	4.562178134918213	0.7353683710098267	0.43235722184181213	4.69249963760376	0.3695848882198334	4.976639747619629	0.2150081992149353	3.7430694103240967	0.0	1.4349775314331055
GSM838214_PAO1-LB-3_Pae_G1a.CEL	4.665323257446289	0.5343144536018372	0.37564823031425476	5.1271748542785645	0.24648836255073547	4.588484287261963	0.38572877645492554	4.185991287231445	0.0	1.709315299987793
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.4500419497489929	0.26052093505859375	0.017409369349479675	6.319242000579834	1.793325424194336	5.490359306335449	0.0	2.2176365852355957	2.009404182434082	0.0
GSM822708_wtLB_A.CEL	4.792239665985107	0.22395452857017517	0.0	0.037124186754226685	1.8758219480514526	0.0	3.602051258087158	0.515841007232666	0.0	1.200951099395752
GSM822709_wtLB_B.CEL	4.491382122039795	0.6179688572883606	0.0	1.0682342052459717	0.7788719534873962	0.0	3.629718780517578	0.6293978691101074	0.0	2.3127429485321045
GSM821495.CEL	3.3792078495025635	0.7029467821121216	0.0	7.8382487297058105	0.7820984125137329	1.4434733390808105	0.0	1.1222959756851196	0.0	0.0
GSM821496.CEL	2.806853771209717	0.0	0.10923067480325699	7.8675103187561035	0.8957681655883789	2.962477684020996	0.0	0.3201000690460205	0.0	0.0
GSM821497.CEL	2.768542528152466	0.24129408597946167	0.0	7.883571624755859	0.6083736419677734	1.9579999446868896	0.0	0.7638067007064819	0.0	0.0
GSM774160_PAO1a.CEL	0.0	0.03092437982559204	0.0	0.6888872385025024	0.0	0.0	6.634093284606934	0.43867093324661255	5.238465309143066	1.2817416191101074
GSM774161_PAO1b.CEL	0.0	0.0	0.0	0.6236600279808044	0.1087484061717987	0.0	5.867912292480469	0.4381250739097595	5.8307013511657715	1.4717365503311157
GSM774162_PAO1c.CEL	0.0	0.0	0.0	0.5905392169952393	0.08881492167711258	0.0	6.179083824157715	0.511817455291748	5.6487226486206055	1.4431575536727905
TUBS0088.CEL	4.2756733894348145	1.1272926330566406	0.0	3.6379897594451904	2.9121997356414795	4.4454827308654785	0.0	0.43903648853302	0.0	0.0
TUBS0089.CEL	4.577425003051758	0.8044995665550232	0.0	3.717069625854492	2.692246913909912	4.5954155921936035	0.0	0.31456422805786133	0.0	0.0
TUBS0090.CEL	3.8831655979156494	1.1946015357971191	0.0	3.808215379714966	2.538121461868286	3.4868855476379395	0.0	0.5838111639022827	0.0	0.0
GSM356953.CEL	1.2050782442092896	0.0	0.0	0.0	4.694222927093506	0.0	0.29429852962493896	0.1503646969795227	4.737920761108398	0.11497968435287476
GSM356954.CEL	1.6561367511749268	0.0	0.0	0.0	4.837691307067871	0.0	0.28268206119537354	0.25195252895355225	4.310295104980469	0.35526126623153687
GSM92183.CEL	4.283222675323486	0.6303298473358154	0.0	6.897712230682373	0.14923766255378723	2.0923893451690674	2.450693130493164	2.386140823364258	0.0	3.8214375972747803
GSM92186.CEL	5.368902683258057	0.5540557503700256	0.0	4.637094974517822	0.0	0.0	3.748593330383301	0.8421694040298462	0.0	4.3351922035217285
