	0	1	2	3	4	5	6	7	8	9
Glu_6Hour_(Pae_G1a).CEL	6.7398786544799805	0.0	0.0	5.70363187789917	0.0	6.582232475280762	0.0	0.0	0.0	0.0
JS-A84.9.07.CEL	8.86330795288086	0.0	0.0	0.9941893219947815	0.13427108526229858	4.0595221519470215	0.0	0.0	0.0	0.0
GSM774141_B12-0_3.CEL	0.0	0.0	5.068711280822754	3.8015732765197754	4.075685501098633	0.0	0.5545918941497803	0.0	0.0	3.538054943084717
GSM774136_B6-4_1.CEL	0.0	0.011753380298614502	5.65267276763916	4.405594825744629	2.8298020362854004	0.0	0.0	0.0	0.13860061764717102	3.6066813468933105
120330-10978D_M4_(Pae_G1a).CEL	0.0	0.0	0.0	0.0	4.400870323181152	0.10750854015350342	0.0	5.369583606719971	0.0	3.327132225036621
GSM1421003_EXdnr_control2.CEL	0.0	0.0	6.762470245361328	3.474700450897217	0.5767611861228943	0.0	0.0	0.0	1.184088110923767	2.645718574523926
GSM774138_B6-4_3.CEL	0.0	0.0	6.777997970581055	3.40976619720459	2.609786033630371	0.14403820037841797	0.0	0.0	0.831794261932373	3.9407968521118164
GSM1420994_anr_control1.CEL	0.0	0.04043355584144592	7.444400787353516	3.1140167713165283	0.8877289295196533	0.0	0.0	0.0	1.7569849491119385	2.1930649280548096
GSM774104_CF114-1973b.CEL	0.0	0.0	5.379451751708984	4.243331432342529	3.5117270946502686	0.20721879601478577	1.678731918334961	0.0	0.0	4.93211555480957
GSM774100_CF105-1973a.CEL	0.0	0.0	5.334628105163574	2.696758270263672	5.567076683044434	0.0	0.0	0.0	0.0	4.762692451477051
GSM774135_B6-0_3.CEL	0.0	0.0	6.912046432495117	3.3311972618103027	2.889812469482422	0.0010352134704589844	0.13137006759643555	0.0	0.744433581829071	3.874096393585205
GSM432864.CEL	0.0	0.5032323598861694	5.644381523132324	4.159999847412109	0.5382984280586243	0.6472427248954773	0.0	0.0	1.2984447479248047	5.427785873413086
GSM774101_CF105-1973b.CEL	0.0	0.0	4.572195053100586	2.9178967475891113	5.152772426605225	0.14445850253105164	0.0	0.0	0.0	4.5978474617004395
GSM774142_B12-4_1.CEL	0.0	0.0	5.790836334228516	3.4315412044525146	4.041975021362305	0.027396082878112793	0.5088285207748413	0.0	0.0	3.627072334289551
GSM1267112_HZI1978_G1a.CEL	0.3015907406806946	0.0	0.0	0.0	0.6555002331733704	0.7209371328353882	4.552797794342041	3.3543763160705566	5.864434719085693	5.74934196472168
GSM1267109_HZI1975_G1a.CEL	0.3953203856945038	0.0	0.0	0.0	0.6513386368751526	0.803115725517273	4.3412089347839355	3.3501133918762207	5.6961750984191895	5.5367021560668945
GSM1420996_anr_NO1.CEL	0.0	0.0	7.195533752441406	2.577284812927246	1.2803006172180176	0.055201590061187744	0.028951287269592285	0.0	2.3810319900512695	1.2523767948150635
GSM774105_CF114-1973c.CEL	0.0	0.015573561191558838	5.821535110473633	3.5310816764831543	3.3547582626342773	0.11280184984207153	1.9146935939788818	0.0	0.0	4.784467697143555
GSM774102_CF105-1973c.CEL	0.0	0.0	4.4904375076293945	2.968931198120117	5.233874797821045	0.09948056936264038	0.0	0.0	0.0	4.550990581512451
GSM1420995_anr_control2.CEL	0.0	0.0	7.550586700439453	3.2599387168884277	0.7670081853866577	0.0	0.0	0.0	1.7036705017089844	2.3900086879730225
GSM1267104_HZI1970_Pae_G1a.CEL	0.0	0.0	0.0	0.0	0.37046051025390625	1.0226999521255493	5.016202449798584	4.148292541503906	6.574539661407471	6.69695520401001
GSM774144_B12-4_3.CEL	0.0	0.0	5.717872619628906	3.5203723907470703	4.191049098968506	0.0	0.5434584617614746	0.0	0.0	3.7408523559570312
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	1.6368069648742676	0.0	0.3271864056587219	6.397726535797119	0.3124281167984009	0.308318167924881	5.462550163269043	5.432547092437744	3.001739501953125	0.0
JS-T24.9.07.CEL	9.61408805847168	0.0	0.0027132630348205566	1.200096607208252	0.1413816213607788	3.3918185234069824	0.0	0.0	0.08117479085922241	0.0
GSM774161_PAO1b.CEL	0.0	0.033543527126312256	5.931130409240723	5.2796149253845215	1.4167190790176392	0.22799232602119446	0.0	0.0	1.1093032360076904	3.9780893325805664
GSM432865.CEL	0.0	0.3703923523426056	5.431765556335449	4.034390449523926	0.7518765926361084	0.6494813561439514	0.0	0.0	0.9847801327705383	5.7199931144714355
GSM1420997_anr_NO2.CEL	0.0	0.0	6.958551406860352	2.7825379371643066	1.2121886014938354	0.23600298166275024	0.0	0.0	2.171050548553467	1.7548730373382568
GSM774139_B12-0_1.CEL	0.0	0.0	5.3263702392578125	3.801464080810547	4.1588945388793945	0.06322735548019409	0.40757137537002563	0.0	0.0	3.4548025131225586
GSM774103_CF114-1973a.CEL	0.0	0.051391541957855225	5.318717002868652	3.9754233360290527	3.4267711639404297	0.12892547249794006	1.944840431213379	0.0	0.0	4.735270023345947
GSM774147_B12-7_3.CEL	0.0	0.10815435647964478	4.815922737121582	4.686185359954834	3.886836290359497	0.0	0.5703226923942566	0.0	0.0	3.3948192596435547
GSM1267103_HZI1969_Pae_G1a.CEL	0.0	0.0	0.0	0.0	0.3975907862186432	1.0555262565612793	5.143862247467041	4.191739559173584	6.3755269050598145	6.492558002471924
GSM774162_PAO1c.CEL	0.0	0.040817052125930786	5.858159065246582	5.090971946716309	1.4729888439178467	0.2996158003807068	0.0	0.0	0.9370486736297607	4.690725326538086
