loss	val_loss	learning_rate	batch_size	epochs	kappa
711.5064068694613	811.2378832392332	0.001	100	200	0.01
668.7847674924936	703.2725691594998	0.001	100	200	0.01
661.3540351070575	677.22427291229	0.001	100	200	0.01
656.0717172195663	664.1094980961135	0.001	100	200	0.01
650.6029726854011	657.2868683117779	0.001	100	200	0.01
646.7395110628498	655.332312319459	0.001	100	200	0.01
643.9050012844712	664.7971422211463	0.001	100	200	0.01
642.6913613846053	669.7695379177061	0.001	100	200	0.01
639.949898107728	653.8015347007944	0.001	100	200	0.01
637.1137437962774	653.7948880235688	0.001	100	200	0.01
635.498141616138	658.246374819459	0.001	100	200	0.01
634.4253546871356	647.8555087562369	0.001	100	200	0.01
632.5031016335558	646.8412880777311	0.001	100	200	0.01
631.6463702756968	642.4562480509782	0.001	100	200	0.01
630.940914097117	648.2241421226694	0.001	100	200	0.01
630.6788550988952	650.9699465968027	0.001	100	200	0.01
628.9849174841127	645.3089840672598	0.001	100	200	0.01
627.3442298547545	639.4793788364956	0.001	100	200	0.01
626.2493960252449	641.0473750779609	0.001	100	200	0.01
625.8575091006151	645.0085161994485	0.001	100	200	0.01
624.3519002430475	637.0341422457655	0.001	100	200	0.01
623.8608671729245	633.151770840172	0.001	100	200	0.01
622.8492798307049	634.4668061072085	0.001	100	200	0.01
622.124032774968	636.8684846252954	0.001	100	200	0.01
621.8714080355061	632.8431960674895	0.001	100	200	0.01
620.3221733890363	630.253088173746	0.001	100	200	0.01
619.8657531738281	630.1572116883863	0.001	100	200	0.01
618.8435509525128	630.6471347327994	0.001	100	200	0.01
618.7123686377682	630.9190555861016	0.001	100	200	0.01
617.9504854572353	629.872943782005	0.001	100	200	0.01
617.4336932737436	632.2754685858719	0.001	100	200	0.01
616.9604430696858	627.6989002388065	0.001	100	200	0.01
616.319296310197	629.060115012802	0.001	100	200	0.01
615.6175409573227	627.9583140140822	0.001	100	200	0.01
615.3509637633366	628.6019364044446	0.001	100	200	0.01
614.758861029326	628.03131513836	0.001	100	200	0.01
613.9315162772563	626.464834004891	0.001	100	200	0.01
613.4760475728049	626.4925952558758	0.001	100	200	0.01
613.0896367315036	626.064143846015	0.001	100	200	0.01
612.8191815276645	626.3389954126181	0.001	100	200	0.01
612.4376776396339	629.0467770360098	0.001	100	200	0.01
612.3270334272243	625.0529569738052	0.001	100	200	0.01
612.0443349809789	624.7865600585938	0.001	100	200	0.01
611.7203118623192	625.8096687893908	0.001	100	200	0.01
611.1736687048158	625.4932430491727	0.001	100	200	0.01
610.97659461178	626.2511058134191	0.001	100	200	0.01
610.5211224911818	625.4491613051471	0.001	100	200	0.01
610.5131619581535	626.4033187737986	0.001	100	200	0.01
610.3713517829553	624.2923548081342	0.001	100	200	0.01
609.4519774024167	622.7842381581539	0.001	100	200	0.01
609.4627143518248	622.4137516823135	0.001	100	200	0.01
609.0671648623338	622.7618444106158	0.001	100	200	0.01
608.6308910312937	626.6347271574646	0.001	100	200	0.01
608.2266057711929	626.0524235573135	0.001	100	200	0.01
608.2264178831186	623.2648859104189	0.001	100	200	0.01
607.5509169848997	621.4326782226562	0.001	100	200	0.01
607.0300554873338	621.7895748875723	0.001	100	200	0.01
607.1964603253265	622.0868176372111	0.001	100	200	0.01
606.6843888012331	621.6872502174698	0.001	100	200	0.01
606.2122267538042	620.0787702287946	0.001	100	200	0.01
606.1478125728778	622.1976687647715	0.001	100	200	0.01
605.7569600575006	621.4406004833575	0.001	100	200	0.01
605.6691220411614	620.2373118681066	0.001	100	200	0.01
605.4671163985978	620.2435831021862	0.001	100	200	0.01
605.1893920898438	621.7022448627889	0.001	100	200	0.01
605.2131172294047	620.4252114175748	0.001	100	200	0.01
604.9532470703125	622.4184180508141	0.001	100	200	0.01
604.8660638154442	621.1479851217831	0.001	100	200	0.01
604.6955939904967	621.118005576254	0.001	100	200	0.01
604.1288554632841	622.3648327739298	0.001	100	200	0.01
603.6880178878556	619.9190371216846	0.001	100	200	0.01
603.4879398630626	619.6335885184152	0.001	100	200	0.01
603.3775079072411	618.8040545808167	0.001	100	200	0.01
603.1631809063812	619.2568036247702	0.001	100	200	0.01
602.9120831845412	619.6578399914654	0.001	100	200	0.01
602.8103863161001	619.8322517972033	0.001	100	200	0.01
602.276721100309	619.0270078001904	0.001	100	200	0.01
602.4698593367392	618.188325769761	0.001	100	200	0.01
602.1868349900886	618.8172474067752	0.001	100	200	0.01
602.4115668908873	623.3208833582261	0.001	100	200	0.01
602.6533307886835	620.299447708771	0.001	100	200	0.01
602.1977507178464	620.3861217338498	0.001	100	200	0.01
601.9523502179046	621.0766350241269	0.001	100	200	0.01
601.8137252579874	618.3214413939404	0.001	100	200	0.01
601.6295459804251	619.6682426388525	0.001	100	200	0.01
600.9741978431815	619.562199440323	0.001	100	200	0.01
600.9159650660273	618.347683433725	0.001	100	200	0.01
601.1508237924148	617.7341949719341	0.001	100	200	0.01
600.6931730811276	619.3023594447544	0.001	100	200	0.01
600.5033469128964	618.7423485507484	0.001	100	200	0.01
600.5222835256093	617.6594433183429	0.001	100	200	0.01
600.3734458809469	619.5805346064207	0.001	100	200	0.01
600.1475126351883	617.5108750287225	0.001	100	200	0.01
600.3021520358413	619.4766363576681	0.001	100	200	0.01
600.2571140118499	618.2046606240152	0.001	100	200	0.01
600.4251948114652	620.1217046144629	0.001	100	200	0.01
599.700910653641	619.1659720284598	0.001	100	200	0.01
599.960364042823	623.2069286699054	0.001	100	200	0.01
599.7712491163567	617.2683228564863	0.001	100	200	0.01
599.5539833182719	617.3739039316898	0.001	100	200	0.01
599.460424622493	619.0561954273898	0.001	100	200	0.01
599.2784323621152	619.9418534992121	0.001	100	200	0.01
599.2487437689482	618.5523830381762	0.001	100	200	0.01
599.2336175263817	619.3237976587119	0.001	100	200	0.01
598.7892576758542	619.1782370174633	0.001	100	200	0.01
599.1304544477321	619.043588333771	0.001	100	200	0.01
598.8746807041452	617.7667692809546	0.001	100	200	0.01
598.7780461097831	620.4841559914981	0.001	100	200	0.01
598.4939160702834	618.1576368828781	0.001	100	200	0.01
598.2895380276352	619.037831025965	0.001	100	200	0.01
598.2610899512448	617.7232137728138	0.001	100	200	0.01
598.287730202746	616.7779889787946	0.001	100	200	0.01
598.1174264025333	620.1686134658942	0.001	100	200	0.01
598.2622247952133	618.3445521763393	0.001	100	200	0.01
598.2208698329641	617.4858352276458	0.001	100	200	0.01
597.8838505531425	618.3842532374277	0.001	100	200	0.01
597.9469962048886	617.1120687532825	0.001	100	200	0.01
598.0219473767636	617.5577956768645	0.001	100	200	0.01
598.0403799939511	617.5056378019958	0.001	100	200	0.01
597.8934153087104	618.0289757993041	0.001	100	200	0.01
597.724800451478	616.8888134355304	0.001	100	200	0.01
597.6243176816115	616.6516323570444	0.001	100	200	0.01
597.6242844311159	619.2793020040048	0.001	100	200	0.01
597.3997588655842	616.5581906102285	0.001	100	200	0.01
597.2984578146863	616.0875223624606	0.001	100	200	0.01
597.205032804119	616.465586942785	0.001	100	200	0.01
596.8504848195546	617.8236432756696	0.001	100	200	0.01
597.0420730363077	617.8334540359112	0.001	100	200	0.01
597.0994998305591	617.4361951811975	0.001	100	200	0.01
597.0103841753148	616.6372357536765	0.001	100	200	0.01
596.8996561534369	617.4114195238642	0.001	100	200	0.01
596.712746691348	617.3172017586331	0.001	100	200	0.01
596.870667870365	619.3502335748752	0.001	100	200	0.01
596.7535931032095	616.7985301298254	0.001	100	200	0.01
596.9464856048129	616.7795866637671	0.001	100	200	0.01
596.7263593531367	616.8727914505646	0.001	100	200	0.01
596.5012177424644	616.9815027573529	0.001	100	200	0.01
596.5818900492654	617.2542714351365	0.001	100	200	0.01
596.6966835135844	617.0546618549764	0.001	100	200	0.01
596.3929969445983	617.6587785993304	0.001	100	200	0.01
596.52344114389	617.7559265649619	0.001	100	200	0.01
596.3228910076084	618.9828563017004	0.001	100	200	0.01
596.2786318650886	616.3283440085019	0.001	100	200	0.01
596.3032727597365	617.7212750090271	0.001	100	200	0.01
596.1647605326639	617.7215596687894	0.001	100	200	0.01
596.0244564227204	616.0345038405987	0.001	100	200	0.01
596.0513428645347	617.9260341099331	0.001	100	200	0.01
596.0348549458517	617.2116945410977	0.001	100	200	0.01
595.9606755954117	617.2816592945773	0.001	100	200	0.01
595.9958215969712	617.5543197503611	0.001	100	200	0.01
595.7850523991372	616.5011796710871	0.001	100	200	0.01
595.7526213233151	617.0004805877429	0.001	100	200	0.01
595.56988479842	616.9106901793921	0.001	100	200	0.01
595.6233643489097	617.3798438320641	0.001	100	200	0.01
595.5920473924324	617.0091137284992	0.001	100	200	0.01
595.4734499347744	617.6949201311384	0.001	100	200	0.01
595.4580556385553	617.6622252905069	0.001	100	200	0.01
595.5421518354274	616.796857561384	0.001	100	200	0.01
595.5057272839902	617.306200043494	0.001	100	200	0.01
595.8029568800285	617.1340398708311	0.001	100	200	0.01
595.5442944427035	617.8833448906906	0.001	100	200	0.01
595.3018368393627	616.6252508083311	0.001	100	200	0.01
595.4511925996239	616.5394620494682	0.001	100	200	0.01
595.2128127368528	618.0737114914325	0.001	100	200	0.01
595.2842851325647	616.6328053193934	0.001	100	200	0.01
595.2325277755509	616.0055018833706	0.001	100	200	0.01
595.0963827104711	617.3146618754923	0.001	100	200	0.01
595.1618379052005	616.351513774455	0.001	100	200	0.01
595.1761606700385	617.9521335633863	0.001	100	200	0.01
594.9027218035798	617.6854658367254	0.001	100	200	0.01
594.9296569824219	616.5597170020352	0.001	100	200	0.01
594.9773222510495	616.4095187147125	0.001	100	200	0.01
594.9158318363019	617.0919117647059	0.001	100	200	0.01
594.8283021841477	619.3028723452271	0.001	100	200	0.01
594.8212861018394	617.7042436359309	0.001	100	200	0.01
595.0897462759445	618.2270035944065	0.001	100	200	0.01
594.8982184111183	617.28614358341	0.001	100	200	0.01
594.8433778677414	617.0168969931723	0.001	100	200	0.01
594.7239924188871	617.1605486188616	0.001	100	200	0.01
594.6154015384503	618.6759889746914	0.001	100	200	0.01
594.5994080500816	617.5907018324908	0.001	100	200	0.01
594.7578052122202	616.5718399176077	0.001	100	200	0.01
594.5551810193417	619.2337497743238	0.001	100	200	0.01
594.4868952053696	615.8140674238446	0.001	100	200	0.01
594.7529688593168	615.2694891921612	0.001	100	200	0.01
594.6680202199452	617.930100897781	0.001	100	200	0.01
